_contact,_email,_fax,_tel,_website,business_address,business_category,business_id,business_name,business_tel,details_html
,drummoynelaser@yahoo.com.au,,02 9181 3668 / 02 9789 6219,,"G/F, 160 Victoria Rd, Drummoyne NSW 2047",Medical & Healthcare,12254,悉尼植牙专家 Campsie Laser Dental,,"<p class=""details""><img src=""Photo_links/Sydney/12254_V1.jpg"" class=""logo"" width=""110"" alt=""悉尼植牙专家 Campsie Laser Dental Company Logo"">3D数字化导航，无痛微创：<br>
舒适，快速，精准。<br>
牙齿护理及清洗<br>
<br>
牙齿矫正 (Orthodontics)<br>
<br>
牙周病治疗和根管治疗<br>
<br>
植牙 (implant) 拔牙<br>
<br>
口腔外科<br>
<br>
镶假牙及固定牙套牙桥<br>
<br>
Happy gas<br>
<br>
牙齿美白<br>
<br>
用最先进的技术和 最专业优质的服务 提供最严格的消毒程序 给予您和您的全家 最安心满意的牙科治疗<br>
<br>
诊所一 电话 9181 3668 戴小姐<br>
<br>
地址: G/F, 160 Victoria Road , Drummoyne<br>
<br>
Email: drummoynelaser@yahoo.com.au<br>
<br>
诊所二 电话 9789 6219 Shelia<br>
<br>
地址: 1st, Floor,42 North Parade, Campsie<br>
<br>
Email: campsielaser@yahoo.com.au<br>
<br>
营业时间：晚上9点半改成6点半<br><br></p>"
,,,03 9663 1943,http://www.wealthyhealth.com.au,"Target Centre, Shop 20, 222 Bourke Street, Melbourne VIC 3000",Medical & Healthcare,8773,Creelman’s Pharmacy,,"<p class=""details""><img src=""Photo_links/Melbourne/8773.jpg"" class=""logo"" width=""110"" alt=""Creelman’s Pharmacy Company Logo"">Creelman’s Pharmacy 坐落于墨尔本市中心的唐人街，是一家有超过20年专业销售药品和健康产品的知名药房。一直以来，Creelman‘s Pharmacy为客人的身体健康着想，以优质的质量，严格的药品进货把关和专业的医疗指导，深受广大顾客的信赖。<br>
  Universal Pharmaceuticals是澳洲的知名健康食品生产销售公司，旗下品牌的Wealthy Health品牌是Universal Pharmaceuticals的主打品牌之一。Universal Pharmaceuticals成立至今已经有近15年的历史了，所有健康产品均采用最纯正和最天然的原料，并通过科学搭配，以确保产品的每一种成分均都有最大化的功效。产品因良好的质量和信誉畅销于澳洲各大药房。<br>
  Wealthy Health 产品分为5类有海洋，维他命，蜜蜂产品，天然草本和食品与外用药品；每种产品都有其针对性。<br>
 海洋产品里的Bio Collagen采用从真正的海洋鱼类中所提取的去离子鱼蛋白多糖（Demineralised fish proteoglycan）的胶原蛋白成分，针对皮肤美容保健。取自南极深海的无污染普利醇磷虾油Policosanol Krill Oil Plus ++ Concentrated Omega - 3则针对调节和平衡胆固醇含量和LDL:HDL的比例。<br>
 <br>
      维他命产品中的Joint Mobility强骨素则是维护关节机能健康的重要营养补充。Relief of Menopausal Symptoms女安宝富含从大豆中提取的大豆异黄酮，帮助调节女性雌性荷尔蒙，不仅帮助中年妇女的钙质调节，预防骨质疏松，也可帮助年轻女性调节生理机能。<br>
 <br>
      蜜蜂产品有各种含量合剂的蜂胶Propolis成分，抗氧化，提高免疫力，调节生理机能。Eucalyptus Organic 蜂蜜是取自澳洲无污染的袋鼠岛，纯天然，有机认证，强力抗菌，不含额外添加的糖分。<br>
 <br>
      天然草本的FLD-Exist Liver Tonic 33,000特强百肝宁含有高达33000毫克的奶薊草提取物，是传统上被认为最好的清毒保肝的圣品。Pm-lung support是Wealthy Health全新推出保肺产品，采用大量的名贵天然药材，结合科学工艺制造。<br>
 Wealty Health还有许多优质保健产品。欢迎登陆www.wealthyhealth.com.au查询了解更多信息。您还可以关注Wealthy Health的官方微信。<br><br></p>"
Kevin Shi,admin@clarindamedical.com.au,86091399,86091009,http://www.clarindamedical.com.au,"1180 Centre Road, Clayton South, VIC 3169",Medical & Healthcare,9196,CLARINDA MEDICAL CENTRE (西医诊所),,"<p class=""details""><img src=""Photo_links/Melbourne/9196_V1.jpg"" class=""logo"" width=""110"" alt=""CLARINDA MEDICAL CENTRE (西医诊所) Company Logo"">Clarinda Medical Centre<br>
1180 Centre Road, Clayton South VIC 3169<br>
电话: (03) 8555 1001  传真: (03) 8609 1399  邮箱: admin@clarindamedical.com.au<br>
         Clarinda诊所是一所集治疗、预防、保健于一体的现代综合治疗中心，由精湛技术和丰富经验的医生长期执诊，本诊所器械先进，以“高质量、科学专业”为宗旨，以舒适的就医环境、严格的消毒、优质的材料、专业可靠的技术竭诚为大家服务。<br>
          我们的服务范围包括：<br>
•	内外科疾病诊断与治疗<br>
•	儿科，儿童免疫注射<br>
•	妇产科<br>
•	皮肤科<br>
•	慢性病综合管理以及预防。<br>
•	工伤事故<br>
•	各种小型创伤修复手术，组织活检，以及关节注射疗法<br>
•	健康评估<br>
                    幼儿学龄前4岁健康评估<br>
                    成人45-50岁健康检查，糖尿病评估<br>
                    75岁以上老年人全面健康体检（每年一次）<br>
•	健康检查：<br>
         取血<br>
         幽门螺旋杆菌检查<br>
         心电图<br>
•	心理咨询<br>
•	旅行免疫注射<br>
感冒疫苗，肝炎（甲型，乙型），破伤风，百日咳，白喉，宫颈癌疫苗等<br>
<br>
我们的工作时间是：周一-周五 9点-----6点，周六         10点-----3点<br>
<br>
门前 703 / 733 巴士 Eulinga Rd/Centre Rd 站<br><br></p>"
,,,03 9480 3188 /  (03) 9887 9937 / 0488 883 188,https://www.modernorthodontics.com.au,"237 Blackburn Road, Mount Waverley VIC 3149",Medical & Healthcare,8463,现代牙齿矫正诊所 MODERN ORTHODONTICS,,"<p class=""details""><img src=""Photo_links/Melbourne/8463_V6.png"" class=""logo"" width=""110"" alt=""现代牙齿矫正诊所 MODERN ORTHODONTICS Company Logo"">毕业于香港大学，可以用流利的国语和粤语与您交流沟通，解答您的疑问，确保您清楚明白一切有关治疗的情况，提供不同治疗方案，与您讨论，共同制定最适合您的治疗计划。所有治疗均由专科医生亲自操作。      <br>
<br>
Address: 237 Blackburn Road, Mount Waverley VIC 3149<br>
Tel: (03) 9887 9937 <br>
<br>
Address: 1/340 Bell St, Preston VIC 3072<br>
Tel: (03) 9480 3188<br><br></p>"
,,,03 9737 0086,http://www.japanesemountainretreat.com.au,"14 Mountain Crescent, Montrose VIC 3765",Medical & Healthcare,8745,Japanese Mountain Retreat Mineral Springs and Spa,,"<p class=""details""><img src=""Photo_links/Melbourne/8745.jpg"" class=""logo"" width=""110"" alt=""Japanese Mountain Retreat Mineral Springs and Spa Company Logo"">Japanese Mountain Retreat是一家位于Montrose的温泉酒店。它提供一系列五星级的温泉相关服务。比如Spa,按摩等,特别为情侣们而准备。双人SPA套餐就包括了矿物质温泉，日间SPA和SPA静修疗法。整体环境十分优美浪漫，是放松身心，享受美妙爱情或者友情的绝佳地点。<br>
 其中Japanese Mountain Retreat的山间矿物质温泉是私人性质，您可以有专属的泡浴池，并且能够在夜里观看墨尔本美丽的星空，从而放松身心。酒店房间则以14世纪茶礼室的风格布置，有着不可言说的雅致。Spa房间则完全以日式庭院的传统风格装修，让您可以感觉到日本的文化和建筑。SPA的所有服务十分多样，有按摩，面部和身体护理，热石疗法，并且护理师从日本，中国，泰国和澳洲这些不同地方而来，有着各自的特色。<br>
东方大厅则是在森林上方建造，提供酒水，早茶，晚餐，音乐，以及......浪漫。日式茶屋毗邻湖泊，周围绿树环绕，完全处在大自然中。<br><br></p>"
,info@docklandsdentalstudio.com.au,,(03) 9021 9487,https://www.docklandsdentalstudio.com.au,"57 Merchant St, DOCKLANDS VIC 3008",Medical & Healthcare,12248,Dockland牙医诊疗中心 Dockland Dental Studio,,"<p class=""details""><img src=""Photo_links/Melbourne/12248_V1.jpg"" class=""logo"" width=""110"" alt=""Dockland牙医诊疗中心 Dockland Dental Studio Company Logo"">Oon Yong TAN医生–墨尔本大学荣誉学士可用流利普通话为您服务 墨尔本中心区 备受推荐的牙医诊所 专业牙齿美白服务 周一 8.30am-5pm周三 8.30am-5pm周四 8.30am-6pm周六 9.00am-1pm<br><br></p>"
梁明,auburndentalvic@gmail.com,,03 9813 4566 / 9813 4562,http://www.auburndental.com.au,"263 Auburn Rd, Hawthorn, VIC 3122",Medical & Healthcare,7787,家庭和美容牙科,,"<p class=""details""><img src=""Photo_links/Melbourne/7787_V2.jpg"" class=""logo"" width=""110"" alt=""家庭和美容牙科 Company Logo"">华西医科大学牙科学学士<br>
1、普通牙科、牙科急症、旋转式根管治疗、种植牙、局部矫正箍牙。      <br>
<br>
Family and cosmetic dentistry 普通牙科,牙科急症,旋转式根管治疗,种植牙,局部矫正箍牙BRACES<br>
<br>
We are committed to providing the best possible dental care for all ages.<br>
<br>
A gentle caring dentistry is our continuing pursuit of excellence.<br>
<br>
With modern developing technology, We proudly provide minimal invasive dental service.<br>
<br>
<br>
For a healthy mouth, for a beautiful smile.<br>
<br>
Dr Ming Liang <br>
<br>
and his team invite you to visit our state-of-the-art clinic and experience our gentle caring dental service.<br>
<br>
Bupa (HBA,MBF) and HCF provider<br>
<br>
Welcome Child Dental Benefits schedule<br>
<br>
We provide bulk billed dental appointments for eligible patients under the Child Dental Benefits schedule.<br>
<br>
PH: 03 9813 4566<br>
<br>
Email：auburndentalvic@gmail.com<br>
<br>
Address: 263 Auburn Rd, Hawthorn, VIC 3122.  Melway 45 F12<br>
<br>
Car parks at rear<br><br></p>"
,support@bestong.com.au,,03 9557 0667 / 03 5245 7778,,"Shop 1, 619-621 Centre Rd, Bentleigh East VIC 3165",Medical & Healthcare,12246,先锋 义齿（假牙）诊所 Pioneer Denture Clinic Bentleigh East & Geelong,,"<p class=""details"">“精通各类假牙服务：<br>
● 镶各种新的全口及部分活动假牙托<br>
● 牙床之间空隙加垫<br>
● 调整和修补假牙托<br>
● 免费估价”<br><br></p>"
Lionel,drljwu@yahoo.com,,0395442658,http://www.medifirst.com.au,"1381 Centre Road, Clayton 3168, Clayton, VIC 3168",Medical & Healthcare,9566,Medifirst Family Clinic,,"<p class=""details""><img src=""Photo_links/Melbourne/9566.jpg"" class=""logo"" width=""110"" alt=""Medifirst Family Clinic Company Logo"">Medifirst 诊所是一现代综合GP clinic，<br>
本中心拥有高端医疗设备，设计现代，环境优雅，欢迎您的光临！内、外、妇、儿、皮肤、耳鼻喉，免疫预防针由丰富经验的医生执诊<br>
<br>
<br>
我们的工作时间是：周一-周五 8点-----8点，周六 9点-----12点<br>
<br>
门前 703 / 733 巴士 Centre Rd 站<br>
Clayton 火车站      <br>
Address: 1381 Centre Road, Clayton 3168. (next to Clayton Road shopping district)<br>
Tel:   0395442658<br>
Fax: 03 95435308<br>
www.medifirst.com.au<br><br></p>"
Jodie,sexydevilwebmel@gmail.com,,039747 0069,https://www.sexydevil.com.au,"2/85-91 High St, Melton, VIC 3337",Medical & Healthcare,10989,sexydevil,,"<p class=""details""><img src=""Photo_links/Melbourne/10989_V1.png"" class=""logo"" width=""110"" alt=""sexydevil Company Logo"">SEXYDEVIL offers a great range of Sex Toys for everyone’s pleasure.<br>
<br>
We want to make sex fun for all involved because, let’s face it, sex has become a serious business and there seems to be so much pressure to buy the next buzz toy, (all puns intended) but every toy isn’t for every person.<br>
<br>
We want you to know about your body and what you enjoy because we are about your pleasure, not just our bottom line.<br>
<br>
There are some seriously fantastic toys out there to feed anyone’s wants and needs (and budgets), and we want your fantasies to become reality.<br>
<br>
Here at SexyDevil, we stock an extensive range of vibrators, dongs, dildos &amp; strap-on’s, anal &amp; fetish toys plus some sexy lingerie to heat things up! Whether you are into something romantic or hard-core, you are only limited by your imagination with how erotic you can get with your sexual toy box. We can stimulate you with sexy and trusted brands like Lelo, Womanizer &amp; We-Vibe, Pipedream &amp; Doc Johnson and also some lesser known brands that won’t sting the hip pocket.<br>
<br>
SEXYDEVIL is an Australian owned and operated online Adult Shop with our warehouse based in Western Melbourne. Having been in the industry for 10yrs with a bricks and mortar store, we have the experience and expertise you can count on by providing outstanding professional and knowledgeable service. We can’t wait to ship your product out to you because we know; you can’t wait to receive it!<br><br></p>"
