_contact,_email,_fax,_tel,_website,business_address,business_category,business_id,business_name,business_tel,details_html
,,,02 9789 2610 / 0403 254 827,,"3 Tennyson St, Campsie 2194",Traditional Chinese Therapy,1435,雪梨清宮國醫診所,,"<p class=""details""><img src=""Photo_links/Sydney/1435_V1.jpg"" class=""logo"" width=""110"" alt=""雪梨清宮國醫診所 Company Logo"">高甘霖，今年七十七岁，专治花粉、鼻炎、哮喘之外，高医生还用家传秘方，治疗不育症等。在悉尼行医31年，有着51年行医经验的女中医。继承了祖传秘方和点穴疗法。是呼吸系统疾病的专家，享誉中澳。人称“神医”。<br>
<br>
悉尼著名老中医<br>
51年临床经验<br>
澳洲注册中医师针灸师<br>
早年毕业于上海中医药大学<br>
欢迎咨询高医生<br>
<br>
坐落在悉尼Campsie的清宫国医诊所的高甘霖中医师，是一位具有51年临床经验，现年七十七岁的老中医。在她诊所墙上贴满了高医生帮助那些不孕不育夫妇生出的孩子的照片。她让许多不孕不育的夫妇，享受到了生儿育女的天伦之乐。<br>
<br>
多年来通过高医生的中医中药的治疗，做试管婴儿失败的患者，多次流产，精子有问题的患者，不排卵的，子宫内膜异位的，输卵管阻塞，各种男女生殖问题的患者，在高医生诊所得到治愈后，有了自己的孩子，有很多成功的例子，因为隐私不能详细介绍。<br><br></p>"
陈思敏,info@simintaiji.com,02 9570 8237,02 9570 8237 / 0414 703 668,http://www.simintaiji.com,2/10-12 WOODVILLE ST HURSTVILLE NSW,Traditional Chinese Therapy,4880,頸椎病中醫專科,,"<p class=""details""><img src=""Photo_links/Sydney/4880_V1.png"" class=""logo"" width=""110"" alt=""頸椎病中醫專科 Company Logo"">陈思敏<br>
上海中医药大学——脊柱病研究所客座教授<br>
中国常式太极拳第四代传人<br>
世界中医骨科国际名医<br>
切莫忽略以下症状与颈椎病相关<br>
脑供血不足，头晕，头痛，眩晕，耳鸣，高血压，气急，胸闷胸痛，血糖高，咽炎，鼻炎，心律不齐，早搏，呕心，胃病，颈间腰背痛，臂痛指麻，行走无力，突然摔倒等。<br>
预约电话：02 9570 8237<br>
0414 703 668<br>
地址：2/10-12 WOODVILLE ST HURSTVILLE<br>
开诊时间：10:00am-6:00pm(周四休诊)<br>
接受各种私人医疗保险，工伤等www.simintaiji.com<br><br></p>"
,18951088386@163.com,wechat:18951088386,,http://dajingtcm.com.cn,"Chinatown, NSW 2000",Traditional Chinese Therapy,12069,南京大经中医药信息有限公司,,"<p class=""details"">“大经中医”及其智慧中医系统简介<br>
<br>
一、“大经中医”简介：<br>
1）南京大经中医药信息技术有限公司是由中医专家和人工智能专家共同创立的高科技企业，是中医信息化、智能化领域的头部企业，注册于南京江北新区国际健康城，拥有专业的中医开发人员和IT开发人员70多名，是江苏省民营高科技企业、双软企业，已申请20多项软件著作权。<br>
2）“大经中医”专注于名老中医诊疗经验的智能化传承和中医临床辅助诊疗系统的开发，其全科中医临床辅助诊疗系统已在广东省中医院、浙江省中医院、上海市龙华医院、上海市第七人民医院（中西医结合医院）、江苏省第二中医院等三甲中医院和大量基层医院应用；而其名老中医经验智能化传承系统也已与江苏省中医院的汪受传、张继泽、金实、符为民等十几个名老中医工作室以及江苏、上海、广东等地的80多个省级以上名老中医工作室合作，广受好评。公司刚刚获得医疗人工智能行业最权威的奖项——由国家卫健委《中国数字医学》杂志评出的“2019全国医疗人工智能创新奖▪临床创新应用奖”，并且是其中唯一的中医类获奖项目。<br>
2）“大经中医”的技术优势：<br>
2-1）基于中医本体的名老中医诊疗经验知识图谱构建技术；<br>
2-2）中医体征/症状自然语言处理技术；<br>
2-3）中医症状/体征规范化结构化术语词库构建技术；<br>
2-4）以证-机-法-方-药规律总结为目的的中医诊疗大数据挖掘算法；<br>
2-5）基于中医症状/体征的智能化辨证算法。<br>
<br>
二、“大经中医”产品和服务简介：<br>
<br>
1）中医临床智能辅助诊疗系统：<br>
●国内最专业的中医CDSS系统，真正进入各级中医医院临床应用并广受好评的系统。<br>
●系统三大优势：<br>
A、不仅集成教材、指南、文献中医知识，还集成当代名老中医优势病种诊疗经验。<br>
B、引入AI技术，模拟名老中医临床思维，智能辨证、智能开方。<br>
C、前端介入，在问诊阶段即与医生智能交互，提高医生问诊水平。<br>
●系统功能：<br>
A、专科专病（全科近500种临床常见病）临床辅诊系统。<br>
B、基于症状/体征的智能辨病/辨证辅诊系统。<br>
C、基于症状/体征的病机辨识“治未病”系统（基于中医体质的“治未病”系统升级版）。<br>
备注：在新冠肺炎疫情中，“大经中医”开发的“中医外感肺系疾病（含新冠肺炎）临床智能辅助诊疗系统”入选工信部国家人工智能标准化总体组首批34个“有助于疫情防控的人工智能产品和解决方案”，是唯一入选的中医类产品。<br>
<br>
2）名老中医经验智能化传承系统：<br>
●真正实现中医传承的创新，使中医传承从“师带徒”时代进入数字化传承时代，实现了名老中医诊疗经验的“可传承、可复制、可下沉、可循证”。<br>
●系统的三大优势：<br>
A、临床、科研一体化。<br>
B、基于数据发掘和数据统计分析，符合现代科研范式，高水准总结名医经验。<br>
C、总结与应用紧密衔接，总结成果直接应用于临床和教学。<br>
●系统功能：<br>
A、名老中医优势病种结构化电子病历数据录入。<br>
B、病历数据的智能化统计分析。<br>
C、病历数据的大数据发掘。<br>
D、名老中医优势病种诊疗先验经验的知识工程构建和临床辅助诊疗功能构建。<br>
E、远程带教。<br>
<br>
3）名老中医专科专病AI工作室：<br>
●名老中医专科/专病AI工作室，是依托于名老中医本人，以名老中医擅长诊治的优势病种为核心，以互联网、人工智能技术为手段，以临床智能辅助诊疗系统（CDSS）为主要表现形式和主要内容的，得到名老中医授权许可的一种新型的名老中医知识共享模式。名老中医专科/专病AI工作室能够帮助合作医疗机构建设高水平的中医专科/专病科室，培养高水平的中医专科/专病诊疗专门人才，带来稳定的诊费、远程会诊费、药费收入，实现医疗水平提升、患者口碑提升、学术水平提升等多方面的社会效益。<br>
●系统的三大优势：<br>
A、名老中医授权的专病诊疗经验“真传”，疗效确切。<br>
B、除了知识共享，还可获得品牌授权（“名老中医专科/专病AI工作室”挂牌）、远程带徒、远程会诊等综合服务。<br>
C、知识不断迭代、内容不断更新。<br>
●系统功能：<br>
A、专病辅助诊疗。<br>
B、远程带教。<br>
C、远程会诊。<br>
<br>
三、“大经中医”产品和服务应用场景：<br>
●名老中医工作室建设。<br>
●基层名老中医工作站建设。<br>
●基于电子病历评级和智慧医院建设的中医CDSS建设和中西医融合CDSS建设。<br>
●基于《中医医院信息系统基本功能规范》（国家中管局2019年3月）的“名医传承系统”、“中医辅诊系统”、“中医治未病系统”等系统的建设。<br>
●中医医共体、医联体建设。<br>
●各级卫健委区域智慧中医云平台建设。等。<br><br></p>"
jie,yanghaien@live.com.au,jiezhan@live.com au,0414981889,http://blog.sina.com.cn/jiehuizhan02,"RSL11 kitchener parade, Bankstown South, NSW 2200",Traditional Chinese Therapy,10343,詹氏骨伤中医,,"<p class=""details""><img src=""Photo_links/Sydney/10343_V1.jpg"" class=""logo"" width=""110"" alt=""詹氏骨伤中医 Company Logo"">注册中医 针灸师，中药师(澳洲)学士，硕士。骨伤专科，特治工伤车伤，椎间盘突出(颈，胸，腰)，关节损伤后遗症。颈，<br>
肩周炎坐骨N痛<br>
医学美容骨质增生<br><br></p>"
Kerry,support@bestong.com.au,,0450 398 488,https://www.traditionalmassageandacupuncture.com.au/about,"Level 1/668 Crown St, Surry Hills NSW 2010",Traditional Chinese Therapy,11516,City 传统按摩，针灸，拔罐和艾灸,,"<p class=""details"">668按摩和针灸所，我们很荣幸为您提供Surry Hill最好的健康疗法。<br>
我们现代化的诊所位于Crown Street的中心，设有充足的停车位，为您提供便利。<br>
我们为客户提供可治疗的高质量护理。<br>
我们精心策划的服务强调质量，为您带来领域专家提供的治疗。<br>
如果您患有肌肉骨骼疼痛，建议您使用芳香疗法按摩或补救性按摩。<br>
为了整体健康，我们的针灸，拔罐和艾灸服务可以帮助您实现目标。<br>
今天就来看看我们如何改善您的健康。    <br>
<br>
Aromatherapy Massage  //  30m  //  $50.00<br>
Aromatherapy Massage  //  45m  //  $65.00<br>
Aromatherapy Massage  //  60m  //  $75.00<br>
<br>
Acupuncture  //  30m  //  $50.00<br>
<br>
Remedial Massage  //  40m  //  $65.00<br>
Remedial Massage  //  60m  //  $75.00<br>
Remedial Massage  //  90m  //  $110.00<br>
<br>
Cupping  //  30m  //  $30.00 from<br>
<br>
CHINESE MEDICINE<br>
Moxibustion  //  30m  //  $50.00 from<br>
<br>
Booking now:https://www.bookwell.com.au/venue/668-massage-acupuncture/surry-hills/2010<br><br></p>"
Roger Zhang,ryangzhang@hotmail.com,,(02) 92643898,,"305/250 Pitt st, Sydney NSW 2000",Traditional Chinese Therapy,8820,张天教授诊所,,"<p class=""details"">张天教授中医诊所从bondi junction搬到市中心，近town hall火车站，从Woolworth 出口二分钟即可。周一周二周四周五周六开诊，电话（02） 92643898预约。<br><br></p>"
周医生或康医生,george_kang@126.com,,0468 866 861/ 0435 228 273,,"62 carlingford rd, Epping NSW 2121",Traditional Chinese Therapy,11386,国医堂 (Epping诊所 和 chatswood诊所）,,"<p class=""details"">主治项目：<br>
<br>
骨伤外科：急慢性腰扭伤、肩周炎、网球肘、腕管综合征、椎间盘突出症、颈椎病、膝关节扭伤，脚踝扭伤。<br>
<br>
内科：抑郁症，中风面瘫，脱发，慢性疲劳，综合症、失眠、健忘、咳喘病、肝胆病、糖尿病、头痛、旋晕，慢性肠炎，<br>
<br>
五官科：鼻窦炎、过敏性鼻炎、耳鸣、耳聋。<br>
<br>
女专家妇科：不孕、痛经、流产、更年期综合征、乳房病、阴痒、子宫脱垂。<br>
<br>
儿科：小儿癫痫、脑瘫、智障、自闭症、多动症。      <br>
<br>
62 carlingford rd Epping 或 302 Mowbray rd chatswood, Chatswood, NSW 2067<br><br></p>"
羅雲森中医师,dczy@outlook.com.au,微信号：dczy2014,0403139868,http://www.taoismtcm.com.au/tcm-treatments-c,Shop 63 Stockland Shopping Centre，375-383 Windsor Rd，Baulkham Hills NSW 2153,Traditional Chinese Therapy,8988,Dao Chuan Zhong Yi 道传中医,,"<p class=""details"">中医治病，保健养生；<br>
强身壮体，延年益寿。<br>
<br>
中医与道家文化一脉相承，依据阴阳平衡，五行生克，太极八卦之易理，以及气血津液，五脏六腑，十二经八脉，六淫风寒暑湿燥火，等中医理论来辨证论治，调理身体，使心身健康。<br>
<br>
道传中医用针灸与中药治疗和调理多种病症:<br>
*失眠，乏力倦怠，抑郁，头痛，偏头痛，眩晕，胸痛，贫血。<br>
*中风，面瘫，三叉神经痛，牙痛， 帕金森病。<br>
*哮喘，咳嗽，感冒，发烧，支气管炎，鼻炎/鼻窦炎，花粉症，过敏，戒烟。<br>
*消化不良，腹泻，便秘，肠道综合征，直肠/肛门脱垂，肥胖。<br>
*胆结石，腹水，脂肪肝， 肝硬化。<br>
*耳鸣，水肿，小便失禁，尿闭， 尿频。<br>
*肌肉骨骼疼痛，外伤/运动损伤，网球肘，肩周炎，腰背痛，坐骨神经痛，关节炎，风湿痹证，骨质疏松。<br>
 *痛经，月经不调，崩漏，闭经，子宫内膜异位症，白带异常，子宫脱垂，更年期综合征。<br>
*不孕不育，阳痿，等等。<br>
<br>
特色：<br>
*治疑难杂症，中医药调理，辨证论治<br><br></p>"
Kally,applelistsales@gmail.com,,02 8540 1676,http://www.sydneybestmassage.com,"147 Ramsay Street, Haberfield NSW 2045",Traditional Chinese Therapy,9556,港式No.1指压按摩店,,"<p class=""details""><img src=""Photo_links/Sydney/9556.png"" class=""logo"" width=""110"" alt=""港式No.1指压按摩店 Company Logo"">特价优惠！！<br>
1. 30分钟足底按摩 ＋ 30分钟全身按摩，只需$70!!<br>
2. 凡是做满10次1小时港式按摩的客人，都会享受1次免费1小时港式按摩！<br>
<br>
If you are looking for the massage parlour with professional massage therapists and nice environment in Sydney inner west, such as Burwood, Strathfield, Ashfield, Petersham, Leichhardt, Lilyfidld, Five Dock and Haberfield. You definitely won't miss HK No.1 Massage!<br>
<br>
我们精于做港式指压按摩，韩国全身推油按摩和传统足底按摩。<br>
我们专业的专业女技师每一次都会给您带来不同的按摩体验！在我们优雅舒适的环境里，您可以得到充足的放松和享受。<br>
<br>
We offer Hong Kong Style Finger Pressure Massage, Korean Oil Body Massage and Chinese Traditional Foot Massage. With our quality trained masseuses and our newly refurbished premises and new management, we are the premium establishment in Haberfield guaranteed to please.<br>
<br>
<br>
Finger Pressure Massage<br>
30mins ----------------------- $40<br>
45mins ----------------------- $50<br>
60mins ----------------------- $60<br>
<br>
Full Body Oil massage<br>
30mins ----------------------- $90<br>
45mins ----------------------- $110<br>
60mins ----------------------- $130<br>
<br>
Traditional Foot Massage<br>
30mins ----------------------- $40<br>
45mins ----------------------- $55<br>
60mins ----------------------- $70<br>
<br>
We open 7 days a week, 9am-7pm<br>
<br>
We are located at: Upstairs, 147 Ramsay Street, Haberfield NSW<br>
<br>
Please call us 0416 588 399 or 02 8540 1676 <br>
<br>
Email: hkno1massage@hotmail.com<br>
<br>
You can check us online for more services and girls: www.sydneybestmassage.com<br><br></p>"
Tiffany,support@bestong.com.au,,0452 421 165,http://www.windsormassage.com.au,"2A, 274 George St, Windsor, NSW 2756",Traditional Chinese Therapy,9680,Windsor专业按摩中心,,"<p class=""details""><img src=""Photo_links/Sydney/9680.jpg"" class=""logo"" width=""110"" alt=""Windsor专业按摩中心 Company Logo"">欢迎来到悉尼Windsor区最好的推拿按摩中心。<br>
<br>
我们每天2-3个不同的按摩女孩都经过专门按摩培训，能够很好地缓解你劳累一天的身心。<br>
<br>
在这里，我们配有空调和洗浴，让您一年四季都可以充分地享受我们给您带来的舒适按摩体验。<br>
<br>
如果您喜欢寻求不同的生活体验，那么我们也是您正确的选择。我们每一个美丽性感的女孩都能够给你带去不同的体验，让您在放松的同时享受到美轮美奂的感觉和视觉体验。<br>
<br>
全身放松推油按摩：<br>
30 mins ------ $35<br>
45 mins ------ $50<br>
60 mins ------ $60<br>
90 mins ------ $95<br>
<br>
欢迎来电咨询预约 0452 421 165<br>
<br>
更多详情请点击：www.windsormassage.com.au<br><br></p>"
,support@bestong.com.au,,0408 801 823 / 02 9716 0683,,"3/3 Hercules St, Ashfield NSW 2131",Traditional Chinese Therapy,12279,"黄平中医针灸事务所 Dr Huang, Ping",,"<p class=""details"">黄平中医针灸事务所二十余年经验、中医针灸推拿、专科，中国传统气功专科、发放外气医治疾病、特效减肥专科。<br><br></p>"
,gwu5918@hotmail.com,,0419 573 588／ 02 9871 0678,,"328-336 N Rocks Rd, North Rocks NSW 2151",Traditional Chinese Therapy,12281,吴刚中医治疗诊所 Health Healing Clinic,,"<p class=""details"">中医治疗诊所，吴刚，澳大利亚注册中医师，澳大利亚中医学会理事，澳大利亚传统医疗学会会员；主治：神经衰弱、失眠、头痛、颈椎病、肩周炎、关节炎、急慢性腰损伤、胃肠疾病、各种运动伤、呼吸系统疾病、心血管疾病、泌尿生殖系统疾病、针灸减肥及戒烟；所有医疗保险公司可扣回诊金。<br><br></p>"
,support@bestong.com.au,,0410 625 636 / 02 9211 5564,,"213b/413-415 Sussex St, Haymarket NSW 2000",Traditional Chinese Therapy,12282,李骥程注册中医师 Li’s Clinic of Chinese Medicine,,"<p class=""details"">李骥程注册中医师，三代中医世家28年中医临床经验，原上海东方医院中医师；40多家私人保险可扣回诊金；肝胆胃肠专科；特殊配方治疗：湿疹、暗疮、荨麻疹；肿瘤手术，放疗、化疗前后中药调理。<br><br></p>"
,sylviaj07@hotmail.com,,0422571182,,"shop 15 / 96 Duntroon St, Hurlstone Park NSW 2193",Traditional Chinese Therapy,12273,LXD TCM Clinic,,"<p class=""details""><img src=""Photo_links/Sydney/12273_V1.jpg"" class=""logo"" width=""110"" alt=""LXD TCM Clinic Company Logo"">澳洲注册中医师，针灸师。 保险公司回扣。<br>
<br>
主治：<br>
<br>
手脚冰凉， 失眠， 盗汗，<br>
<br>
长期干咳， 痰多， 后腰冰凉，<br>
<br>
后脚跟痛等各种痛症，<br>
<br>
妇科病，更年期综合征<br>
<br>
慢性病调理<br>
<br>
美容针灸 （适合45岁以上）<br>
<br>
7天营业<br><br></p>"
,support@bestong.com.au,,0425 332 440 / 02 8542 3316,,"21/23 Belmore St, Burwood NSW 2134",Traditional Chinese Therapy,12274,爱医中医诊所,,"<p class=""details"">本草中医，癌症肿瘤治疗专科，多家保险公司诊金回扣，澳洲针灸中医药学会会员(ATMS)，澳洲皇家墨尔本理工大学中医学士，香港浸会大学高级专业文凭。<br><br></p>"
,support@bestong.com.au,,0450 079 410 / 0420 808 086 / 02 9635 7110,,"111 Wigram St, Harris Park, NSW 2150",Traditional Chinese Therapy,12270,陈氏中医医疗中心 CHEN CHINESE MEDICAL CENTRE,,"<p class=""details"">陈氏中医医疗中心，注册中医师，毕业于上海中医学院、临床40余年中药传统针灸、脐针、浮针、经络激通疗法；私人医疗保险回扣；大医精诚、妙手回春。<br><br></p>"
,support@bestong.com.au,,0408 368 782,,"15A Belmore St, Burwood NSW 2134",Traditional Chinese Therapy,12276,王氏疗法诊所 Chinese Medicine and Acupuncture Clinic,,"<p class=""details"">无痛针刺拔罐草药排毒；王氏疗法诊所王强医师，澳洲政府注册中医师，针刺师；第六届世界中医药大会发表《民间无痛针刺-拔罐法祛邪镇痛观察》；近30年悉尼六家中医馆诊所聘请坐堂经验保证；痛症、内科、男妇科、杂症。<br><br></p>"
,qizhuang81@gmail.com,,0406026795,,"Shop 6, 135 Burwood Rd, Burwood NSW 2134",Traditional Chinese Therapy,12275,中医针灸中药推拿诊所,,"<p class=""details"">庄琪拥有10多年中医经验，主治痛症，糖尿病，心脏病，月经不调等<br>
有针灸，中药和推拿的临床经验，欢迎病人咨询预约。预约电话0406026795<br>
诊所近burwood火车站<br><br></p>"
,support@bestong.com.au,,0404 200 968 / 02 9580 7708,,"2/384 Forest Rd, Hurstville NSW 2220",Traditional Chinese Therapy,12263,信达中医药行 XING DA CHINESE CLINIC,,"<p class=""details"">信达中医药行，特效治疗：感冒咳嗽、偏正头痛、疑难杂症、静脉曲张、月经不调、男女不孕；精医：颈肩背疼痛、落枕、肩周炎、五十肩、腰脚筋骨疼痛，不能步履、治之有良效、治女士血崩、下血不止；Medibank private等40家私人保险可扣回诊金。应诊时间：7天 早9:30-晚7:00。<br><br></p>"
,support@bestong.com.au,,0451 216 648 / 02 9585 1681,,"2/165 Forest Rd, Hurstville NSW 2220",Traditional Chinese Therapy,12264,HY中医皮肤科门诊 HY Chinese Medicine Skin Clinic,,"<p class=""details""><img src=""Photo_links/Sydney/12264_V1.jpg"" class=""logo"" width=""110"" alt=""HY中医皮肤科门诊 HY Chinese Medicine Skin Clinic Company Logo"">HY中医皮肤科门诊根据每个患者的情况，采用不同的治疗方案，采取中药内服、中药外用、局部皮肤护理等的非常天然及安全的方法以治疗皮肤疾病；周三、周四门诊暂停，周一、周二、周五、周六门诊照常开放，早上10点到下午5点半。<br><br></p>"
,support@bestong.com.au,,02 8033 5338,,"c/27-29 Crawford St, Berala NSW 2141",Traditional Chinese Therapy,12265,名医中医诊所,,"<p class=""details"">名医中医诊所，擅治：肩颈痛，腰腿痛，膝关节积液，风湿关节痛，痛风，足跟痛；情绪压力问题，消化系统疾病，失眠，术后调理；男女不孕症，更年期综合症；治疗项目：针灸，按摩，拨火罐，刮痧，中草药内外治；外售：中草药，中药制剂，汤料，及其他药品；可私人保险回扣。<br><br></p>"
,support@bestong.com.au,,0452 508 689 / 02 8957 1241,,"Suite 5, Level 5, 15 Kensington St, Kogarah NSW 2217",Traditional Chinese Therapy,12266,中医内科、专科&专家妇科,,"<p class=""details"">Dr Lisa Zhang 注册中医师，针灸师。医德诚信、中医秘方、针药并用、治病求本、疑难杂症。<br>
<br>
电话：0452 508 689 /8957 1241 地址 1：suite 5,Level 5, 15 Kensington St. Kogarah 2217 地址 2：226 Anzac Pde, Kensington NSW 2033<br><br></p>"
,support@bestong.com.au,,0405 347 987 / 0433 612 800 / 02 9599 9553,,"1/5 The Seven Ways, Rockdale NSW 2216",Traditional Chinese Therapy,12267,积善堂中药针灸按摩治疗中心 JACK’S TREATMENT CENTRE PTY LTD,,"<p class=""details"">澳洲注册中医师，针灸师，按摩师主理内外妇儿疑难杂症，肩周炎，颈肩综合症，网球肘，运动损伤；坐骨神经痛、腰酸背痛、足跟痛；各类风湿关节炎，中风后遗症；面瘫、偏头痛、失眠、焦虑症、忧郁症，更年期综合症；哮喘、咳嗽、过敏性鼻炎、耳鸣、口腔溃疡、牙疼、痤疮；痛经、月经不调、不孕不育。<br><br></p>"
jie,jiezhan@live.com.au,0414981889,0414981889,http://blog.sina.com.cn/jiehuizhan02,"11-13 kitchener parade., Bankstown, NSW 2200",Traditional Chinese Therapy,11306,詹氏骨伤正骨,,"<p class=""details"">注册中医针灸师，配药，37年骨伤经验。广州中医药大学骨伤医院，正骨，腰颈椎间盘突出症正骨复位，关节损伤，肌肉损伤，颈椎病，肩周炎<br><br></p>"
George kang,support@bestong.com.au,,98761066,,"62 carlingford rd epping, Epping, NSW 2121",Traditional Chinese Therapy,11387,Green Chinese medical center,,"<p class=""details"">主治：骨伤外科：急慢性腰扭伤、肩周炎、网球肘、腕管综合征、椎间盘突出症、颈椎病、膝关节扭伤，脚踝扭伤。内科：抑郁症，中风面瘫，脱发，慢性疲劳，综合症、失眠、健忘。专家妇科：不孕、痛经、流产、更年期综合征、乳房病、子宫脱垂。儿科：小儿癫痫、脑瘫、智障、自闭症、多动症。<br><br></p>"
Fion,support@bestong.com.au,massage0451871268,0451871268,https://bestprivatemovenurumassage.business.site/,"West Ryde, West Ryde, NSW 2114",Traditional Chinese Therapy,10147,"值得信賴60分鐘$100請用手機號信息預約0451871268專治腰酸背痛勞損坐骨神經痛,還有努魯按摩專家香港持牌按摩治療師超過",,"<p class=""details""><img src=""Photo_links/Sydney/10147_V13.jpeg"" class=""logo"" width=""110"" alt=""值得信賴60分鐘$100請用手機號信息預約0451871268專治腰酸背痛勞損坐骨神經痛,還有努魯按摩專家香港持牌按摩治療師超過 Company Logo"">♥️歡迎來到香港 - 悉尼按摩♥️<br>
<br>
我是Fion持牌治療師和努魯按摩專家。<br>
<br>
<br>
在私人工作室，我是一位優秀，訓練有素，經驗豐富的女性治療師，擁有超過11年的按摩工作，強大的客戶服務態度和許多長期客戶。<br>
<br>
♥️我提供專業的按摩軟組織，背部疼痛，頸部和肩部嚴重緊張，疼痛和僵硬的肌肉。♥️<br>
<br>
治療按摩比一般按摩更強，適合肌肉僵硬，多重疲勞和職業僵硬的人和令人興奮的努魯按摩，帶有神秘的東方風味。與我會面將提升您對按摩服務和努魯按摩的看法。<br>
<br>
<br>
<br>
♥️關於我們<br>
<br>
專業治療和努按摩。我有專業的能力來滿足客人的不同需求。作為香港的持牌按摩師，我有11年的按摩療法經驗，有很多方法。<br>
身體按摩<br>
治療按摩歷史悠久。從遠古時代開始，練習者通過肌肉酸痛的本能掌心按摩慢慢按摩到傳統的中式按摩。<br>
<br>
身體按摩是最常用的方法，即：按壓，按摩，摩擦，摩擦和滾動，根據需要應用於點或更廣泛的區域。<br>
治療身體的特定部位，如穴位，會刺激這些區域並引起一些熱量。這些受體將沿著身體的經絡跟隨身體的內部器官排出體內的毒素。這是按摩對健康有益的基礎。<br>
<br>
♥️♥️按摩後反應♥️♥️<br>
<br>
♥️累<br>
如果你累了，你應該休息一下，因為運動時血液循環的增加會自然地排出體內的熱量。疲勞的長度因人而異，取決於每個人的身體和身體狀況。讓你的身體告訴你如何回應：如果你感到疲倦，休息。<br>
<br>
♥️口乾：<br>
不是每個人都會遇到這種情況，但這很正常。只要確保你有足夠的飲料來補充身體。<br>
<br>
♥️痛：<br>
按摩後有時會出現疼痛，因為該區域長時間處於潛伏狀態，或者狀況不佳。再次，這是很正常的，3-5天后疼痛會消退。<br>
<br>
<br>
♥️努魯按摩<br>
<br>
什麼是努魯按摩按摩？<br>
<br>
在按摩期間，專注於身體的每個部位！<br>
<br>
隨著我們對您的需求變得敏感，隨著治療進展到高潮，您將感受到這種按摩的激情。<br>
<br>
學習身體自身的生命力，發現真實的自我，感受最高的滿足感。<br>
<br>
使用日本天然努魯凝膠，治療師的技能和敏感度，躺下來享受終極按摩.Nuru按摩融合了身體和心靈，引導您並並提升到最終的興奮之峰。<br>
<br>
你的按摩師知道如何用她的雙手和身體觸摸身體的每個部位，以達到身體和心靈的終極體驗，並通過這種健康的放鬆狀態。<br>
我很高興為我的客戶提供高品質的按摩體驗，以最好的技術提供最佳的感官體驗。<br>
<br>
<br>
您將可以完全隱私地享受這項服務。<br>
讓您放鬆，讓自己沉浸在激情中。<br>
<br>
<br>
努魯按摩融合了您的身心，增強您的身心狀態<br>
<br>
<br>
悉尼最專業的按摩師，請查看我的按摩網站，其中包含您需要的所有內容，包括地址，聯繫方式和我的真實照片。<br>
<br>
♥️♥️♥️<br><br></p>"
,support@bestong.com.au,,02 90080829,,36 North Parade Campsie NSW 2194,Traditional Chinese Therapy,10469,36 号金玫瑰Massage,,"<p class=""details"">宽敞舒适的环境，明亮的空调房间，专业的服务都是您需要的也都是我们擅长的。 近火车站，门口大量停车位。每天不同的年轻女按摩师。长期聘请新人。 地址：36 North Parade Campsie NSW 2194. (Campsie 火车站等出租车的对面）营业时间10：00 am to 9.00 pm. 电话：02 90080829<br><br></p>"
Emma,339sussex@gmail.com,Goldenrose339,0426600253,https://golden-rose-massage-sydney.business.site/,"Shop 1/339 Sussex st, Sydney NSW 2000",Traditional Chinese Therapy,10935,Golden rose massage,,"<p class=""details""><img src=""Photo_links/Sydney/10935_V1.jpeg"" class=""logo"" width=""110"" alt=""Golden rose massage Company Logo"">金玫瑰按摩，我们的地点在悉尼市中心，每天保证4位年轻漂亮的小姐替你疏解身体的疲累<br><br></p>"
,,,0410 337 798 / 02 9891 6688,,"29 Marion St, Parramatta NSW 2150",Traditional Chinese Therapy,1428,虞小白中醫診所,,"<p class=""details"">虞小白中医诊所，纽省中医妇科专科门诊，名医世家、七代中医妇科传人；中医学士，20多年中医妇科临床经验；专长治疗：妇科、内科、儿科、精医。开诊时间：周一至周五：10AM-2PM；周六：11AM-6PM；周日休息（急诊可预约）；持有私人医疗保险可扣回诊金。<br><br></p>"
,support@bestong.com.au,,0435 858 218 / 02 8677 0307,,"3/110 Church St, Parramatta NSW 2150",Traditional Chinese Therapy,12269,悉尼再生中医外科诊所 Sydney Regeneration TCM Clinic,,"<p class=""details"">悉尼再生中医外科诊所，伤口愈合专家，悉尼首家专科治疗皮肤肌肉软组织损伤、感染、溃烂不愈合的专业医疗机构；皮肤再生、肌肉再生、希望再生；疗效特点：痛苦少、不植皮、不开刀、不住院、疗程短、费用低、效果好。免费咨询，无效退款；开诊时间：10am-6pm（周一到周六）；均需预约、可出诊。<br><br></p>"
,support@bestong.com.au,,0425 226 695 / 02 9633 9806,,"3/110 Church St, Parramatta NSW 2150",Traditional Chinese Therapy,12268,陆氏针灸 L & J Accupuncture Massage Centre,,"<p class=""details"">陆氏针灸—世界非物质文化遗产；四位陆氏针灸嫡系传承人均系澳洲全国注册中医师、针灸师；主治内、外、妇、儿、神经各科的常见病及疑难杂症；小儿智能落后、自闭症等；时间：10am-5:30pm，周一休息，敬请预约。<br><br></p>"
,info@comfeefoot.com.au,,0420 299 888,http://comfeefoot.com.au/,"Harbour Plaza, shop 12-16, 25-29 Dixon St, NSW 2000",Traditional Chinese Therapy,9535,知足常乐,,"<p class=""details""><img src=""Photo_links/Sydney/9535.png"" class=""logo"" width=""110"" alt=""知足常乐 Company Logo"">我们传承于中华传统自然疗法的专业理论与技术研究<br>
我们专注于中医经络养生与足底按摩的精妙结合<br>
我们来自中国，立足澳洲<br>
致力于为城市精英提供一种零压力的健康生活与养生方式<br><br></p>"
