_contact,_email,_fax,_tel,_website,business_address,business_category,business_id,business_name,business_tel,details_html
,,,02 9798 6178,,"32 HERCULES ST, ASHFIELD NSW 2131",Family Doctors,1440,莫漢傑醫生 MOK CHARLES H.K.,02 9798 6178,"<p class=""details""><br><br></p>"
,,,02 9411 5858,,"134 HAMPDEN RD, ARTARMON NSW 2064",Family Doctors,1437,何醫生 HOR DOUGLAS ARTARMON MEDICAL CENTRE,02 9411 5858,"<p class=""details""><br><br></p>"
黃慧,drhuih@gmail.com,,02-97978999,,"Shop5, 17-20 the Esplanade, Ashfield NSW 2131",Family Doctors,8883,黃慧醫生,02-97978999,"<p class=""details"">女西醫，普通科。<br><br></p>"
,,,02 9799 5557,,"SHOP 56, 1 BROWN ST, ASHFIELD NSW 2131",Family Doctors,1439,李家田醫生 LEE GORDON,02 9799 5557,"<p class=""details""><br><br></p>"
劉恭賢,,,02 9212 3953,,"191 Hay St, Haymarket NSW 2000",Family Doctors,1414,雪梨中央 醫療中心,02 9212 3953,"<p class=""details""><br><br></p>"
苗壮医生,Sydneymindcareclinic@gmail.com,02-9858 4466,02 9858 1192 or 02 9433 1509,http://Sydneymindcareclinic.com.au,"Suite14, 247 Ryedale Rd, Eastwood, NSW 2122",Family Doctors,9799,Dr Miao 精神科专家诊所,02 9858 1192 or 02 9433 1509,"<p class=""details"">苗壮医生是澳大利亚注册精神心理专家和纽澳皇家精神学院毕业院士。苗医生在公立医院Macquarie Hospital 和私立医院Northside Clinic 任职。她的私人诊所在Northside Clinic at St Leonards 和 Ryde Psych Services at Eastwood. 可以用流利国语和英语与你交流。详细个人介绍请查看sydneymindcareclinic.com.au<br><br></p>"
,,,02 9632 1083 / 0404 377 882,,"352A Guildford Rd, Guildford NSW 2161",Family Doctors,5661,言語治療師 李家輝 可家訪,02 9632 1083 / 0404 377 882,"<p class=""details"">主理儿童及成人：构音迟缓，障碍，嗓音障碍，流畅障碍（口吃），中风患者吞咽困难，读写障碍，发展性语言迟缓、障碍，社交沟通困难（如自闭症患者）。澳洲悉尼大学言语病理学学士，Medicare及私人保险回扣。七天营业。 地址： 352A Guildford Rd, Guildford NSW 2161  电： 02 9632 1083 / 0404 377 882<br><br></p>"
,,02 9281 8560,02 9212 3953,,"Suite 2,191 Hay Street, Haymarket NSW 2000",Family Doctors,4877,劉恭賢西醫,02 9212 3953,"<p class=""details"">内外全科，妇科，抗老专科（自费）<br>
血液化验，皮肤科，针灸，小儿科，<br>
擅长：皮肤小型外科手术局部切除痘，小疤，协助合资格的慢性病病人申请Medicare资助的EPC理疗包括：营养师，物理治疗，脊骨调整，心理辅导等等。<br>
针灸范围（可用医疗卡）<br>
头疼，脊椎疼，背痛，坐骨神经疼，关节炎，肩周炎，经痛，肌肉扭伤痛，疱疹后神经痛，神经瘫痪，失眠，神经衰弱，减肥等。（由拥有二十多年经验的刘恭贤西医亲自主理）<br>
地址：Suite 2,191 Hay Street Haymarket 中国城喜街191号2号楼（同乐轩酒楼楼下）<br>
电话：02 9212 3953<br>
传真：02 9281 8560<br>
门诊时间：星期一至五 8：30am-5:30pm<br>
星期六 8:30am-4:00pm 另有各种疫苗注射 <br><br></p>"
,,,02 9787 9766,,"LEVEL 1,157-159 BEAMISH STREET CAMPSIE NSW 2194",Family Doctors,4870,醫療中心,02 9787 9766,"<p class=""details"">女性/男性/儿童 医疗保健<br>
接受国民医疗卡转账付费<br>
X-RAY和药房（隔邻）<br>
物理疗法<br>
小手术<br>
血检<br>
疫苗<br>
针灸<br>
<br>
验光师<br>
营养师<br>
家庭医生<br>
心理学家<br>
<br>
公众假期及周六丶周日照常营业 <br><br></p>"
,,02 9755 4757,02 9725 6033 ,,"37 ARTHUR STREET,CABRAMATTA NSW 2166",Family Doctors,4863,陳慶福西醫生,02 9725 6033 ,"<p class=""details"">包括男女老少内外全科，针灸<br>
<br>
通用语言：粤语，国语，潮州，福建，福州，兴化<br>
<br>
营业时间：<br>
<br>
周一至周五：上午8：45AM-1:00PM 下午2：30PM-6:00PM<br>
星期六：9：00AM-12:00AM<br>
星期日：9：00AM-11:00AM <br><br></p>"
,,,02 9632 0714 / 02 9632 8888 / 0404 377 882 ,,"352A GUILDFORD RD,GUILDFORD NSW 2161",Family Doctors,4862,言語治療師,02 9632 0714 / 02 9632 8888 / 0404 377 882 ,"<p class=""details"">主理儿童及成人：<br>
够音迟缓/障碍<br>
嗓音障碍<br>
流畅障碍（口吃）<br>
中风患者吞咽困难<br>
读写障碍<br>
发展性语言迟缓/障碍<br>
社交沟通障碍（如自闭症患者）<br>
<br>
七天营业 敬请预约 可家访及到老人院诊治 <br><br></p>"
,,,02 9212 1488 / 0412 957 047 ,,"2F 398-402 SUSSEX ST.,HAYMARKET NSW 2000",Family Doctors,4868,陳曙儀,02 9212 1488 / 0412 957 047 ,"<p class=""details"">主治：内丶妇丶儿科各类杂病，疑难病<br>
<br>
善治咳漱丶哮喘丶过敏性鼻炎丶鼻窦炎丶妇女月经病更年期综合症丶<br>
慢性疲劳综合症。<br>
<br>
时间：星期一丶三丶四丶六 <br><br></p>"
,,,02 9787 9766 ,,"Level 1,157-159 Beamish Street Campsie NSW 2194",Family Doctors,4887,Bulk Billing 醫療中心 - Bulk Billing,02 9787 9766 ,"<p class=""details"">提供多语言服务：国语，粤语，客家话，缅甸语<br>
七天营业<br>
公众假期及周六，周日照常开诊<br>
女性/男性/儿童 医疗保健<br>
接受国民医疗卡转账付费<br>
X-Ray 和药房（隔临）<br>
物理疗法<br>
小手术<br>
血检<br>
疫苗<br>
针灸<br>
验光师<br>
营养师<br>
家庭医生<br>
心理学家<br>
电话：9787 9766<br>
地址：Level 1,157-159 Beamish Street Campsie NSW 2194 <br><br></p>"
,,02 9635 6032,02 9635 6535,,"32 Albion Street, Harris Park, NSW 2150",Family Doctors,4861,陸瑋 - Wei Lu,02 9635 6535,"<p class=""details"">澳洲注册心理咨询师，讲普通话。<br><br></p>"
,,,0499 654 438 ,,"990 Victoria Road, West Ryde, NSW 2114",Family Doctors,4859,陸瑋 - Wei Lu,0499 654 438 ,"<p class=""details"">Wei Lu 陆玮<br>
<br>
澳大利亚注册心理咨询师(Psychologist)<br>
本科: 西悉尼大学(UWS)心理学 - BPsych<br>
硕士: 悉尼大学(USYD)大脑与思维科学 - MBMSc<br>
澳大利亚心理学协会准会员 - Assoc. MAPS<br>
心理咨询师注册号 (AHPRA Registration No.): PSY0001153315<br>
<br>
主要咨询/治疗内容：<br>
• 抑郁<br>
• 焦虑<br>
• 睡眠问题<br>
• 压力与情绪相关问题<br>
• 长期神经痛<br>
• 长期疲劳<br>
• 及其他生活，学习，工作方面有关困扰，等<br>
<br>
收费(只收现金)：<br>
周一至周五 - $83.25, 凭收据Medicare 100%报销<br>
周六 - $105.00, 凭收据Medicare报销$83.25 (即只需承担差价$21.75)<br>
<br>
地址：<br>
West Ryde Medical Centre（西莱德医疗中心）<br>
990 Victoria Road<br>
West Ryde, NSW 2114<br>
West Ryde Medical Centre距离West Ryde火车站约200米，步行2分钟即达。<br>
<br>
咨询/预约电话：0499 654 438 (中文/英文)<br>
<br>
<br>
认知误区：有病的人才会去心理咨询吗？<br>
<br>
寻求心理咨询的人绝大部分的人都是心理健康的正常人。他们在生活中遇到了自己无法解决的问题，比如学习问题丶人际交往问题丶恋爱问题丶家庭关系问题丶子女教育问题丶职业选择等问题。这些问题都是我们正常人生活的一部分，寻求专业人士的帮助是他们寻求心理咨询的主要动机。<br>
<br>
心理咨询对你有哪些帮助?<br>
<br>
心理咨询不是替来访者解决问题，而是引导人自助。心理咨询也不为来访者做选择丶做决定，而是引导其自己负起责任。通过心理咨询，来访者可以在以下方面获得助益，也可以此作为判断心理咨询效果的部分标准：具体地讲，心理咨询可以在几个个方面为你提供支持和帮助：<br>
1丶给你提供一个安全私密的空间倾诉空间，让你宣泄心理的痛苦与烦恼；<br>
2丶教会你管理自己的情绪，使你拥有积极稳定的情绪，避免罹患各种情绪障碍，如抑郁症丶躁狂症等；<br>
3丶帮助你学会正确认识自我和周围世界，使你拥有完善的认知体系，避免因为错误归因而导致种种失败；<br>
4丶帮助你恢复爱的能力，使你学会幸福地工作丶幸福地生活丶幸福地去爱；<br>
5丶使你拥有健全的人格，摆脱自卑丶自恋丶自闭等不良心态，从而更好地投入到学习丶工作和生活中去；<br>
6丶帮助你摆脱因失业丶失恋丶离异造成的痛苦，教会你应付生活中种种挫折的方法；<br>
7丶为你提供职业咨询指导，帮助你在人生重大问题上正确独立地抉择；<br>
8丶帮助你度过人生各个发展阶段的种种危机，平安地完成人生的发展任务。  <br><br></p>"
,,,02 9747 3887,http://tw.myblog.yahoo.com,"Suite1/28 Belmore street, Burwood NSW 2134",Family Doctors,4858,康健脊骨神經科 脊椎矯正 悉尼 - Raymond Ruan,02 9747 3887,"<p class=""details"">阮 晟 脊骨神经科医生<br>
Dr. Sheng Ruan Chiropractor<br>
麦觉理大学脊骨神经专科硕士<br>
<br>
痛症患者常把自己颈肩腰腿疼痛归咎于骨质增生,椎间盘突出。事实上脊椎小关节错位和骨质增生,椎间盘突出通常互为因果,相互影响。长期受痛症困扰,久治未愈？也许是还没找对开锁的钥匙。找准病因,进行针对治疗,往往有立竿见影疗效。<br>
<br>
◆专科治疗◆<br>
头痛/头晕<br>
颈椎病<br>
肩周炎<br>
网球肘<br>
腰椎间盘突出<br>
坐骨神经痛<br>
关节炎<br>
交通意外<br>
各类软组织损伤劳损<br>
<br>
接受全部私人保险<br>
有家庭医生转介信，每年5次治疗，费用由Medicare 卡支付<br>
<br>
治疗到位,许多颈肩痛,腰腿痛患者一次见效<br>
<br>
电话:9747 3887 手机:0434 578 995(国粤英)<br>
地址:Suite1/28 Belmore street, Burwood NSW 2134<br>
(对面大量免费车位；从火车站步行5分钟可到诊所) <br><br></p>"
,,02 8089 1168,1300 972 358,http://www.mindharmony.com.au,"Shop 3, 782 Bourke Street Waterloo NSW 2017",Family Doctors,4857,悉尼心理醫生,1300 972 358,"<p class=""details"">澳大利亚注册的临床心理医生 Clinical Psychologist<br>
Bachelor of Psychology (Honours)<br>
Master of Psychology (Clinical Psychology)<br>
澳大利亚心理学协会会员 - Member of Australian Psychological Society<br>
<br>
专长:<br>
• 焦虑<br>
• 抑郁<br>
• 情感问题<br>
• 婚姻家庭问题<br>
• 人际交往问题<br>
• 子女教育问题<br>
• 失眠症<br>
• 长期疲劳<br>
• 及其他生活，学习，工作方面有关困扰，等<br>
<br>
Medicare Rebate<br>
所有临床心理医生治疗, Medicare 退费 $124.50<br>
<br>
海外留学生<br>
所有临床心理医生治疗, OHSC 退费 $124.50<br>
<br>
预约电话：1300 972 358 (中文/英文) <br><br></p>"
,,,02 9808 3333,,"990 VICTORIA RD, WEST RYDE NSW 2114",Family Doctors,3303,WEST RYDE 醫療中心 WEST RYDE MEDICAL CENTRE,02 9808 3333,"<p class=""details""><br><br></p>"
,,,02 9264 4488,,"SHOP 4, 27 PARK ST, SYDNEY NSW 2000",Family Doctors,3302,THE PARK MEDICAL CENTRE BULK BILLING,02 9264 4488,"<p class=""details""><br><br></p>"
,,,02 9398 6212,,"66 HIGH ST, RANDWICK NSW 2031",Family Doctors,3299,威爾斯運 WALES MEDICAL CENTRE,02 9398 6212,"<p class=""details""><br><br></p>"
,,,02 9626 6300,,"SHOP 4, NO. 15 RAILWAY RD, QUAKERS HILL, NSW 2763",Family Doctors,3298,QUAKERS HILL MEDICAL CENTRE,02 9626 6300,"<p class=""details""><br><br></p>"
,,,02 9282 9725,,"L/G 59 GOULBURN ST, SYDNEY NSW 2000",Family Doctors,3301,康平醫療中心 HEALTHPAC MEDICAL CENTRE,02 9282 9725,"<p class=""details""><br><br></p>"
,,,02 9682 6622,,"184-186 PITT ST, MERRYLANDS NSW 2160",Family Doctors,3294,24小時醫療保健中心 HEALTH 24 MEDICENTRE,02 9682 6622,"<p class=""details""><br><br></p>"
,,,02 9633 1388,,"CNR. ARGYLE & MARSDEN STS, PARRAMATTA NSW 2150",Family Doctors,3296,ARGYLE STREET MEDICAL CENTRE,02 9633 1388,"<p class=""details""><br><br></p>"
,,,02 9482 1500,,"22-28 EDGEWORTH DAVID AVE, HORNSBY NSW 2077",Family Doctors,3289,EDGEWORTH MEDICAL CENTRE,02 9482 1500,"<p class=""details""><br><br></p>"
,,,02 9724 1198,,"6 STATION ST, FAIRFIELD NSW 2165",Family Doctors,3285,RAY RICHARD MEDICAL CENTRE,02 9724 1198,"<p class=""details""><br><br></p>"
,,,02 9476 3644,,"98 BALMORAL ST, HORNSBY NSW 2077",Family Doctors,3288,BALMORAL ST. MEDICAL CENTRE,02 9476 3644,"<p class=""details""><br><br></p>"
,,,02 9643 1774,,27 JOHN ST. LIDCOMBE NSW 2141,Family Doctors,3292,MEDOSAL MEDICAL CENTRE,02 9643 1774,"<p class=""details""><br><br></p>"
,,,02 9585 1681,,"165 Forest road, Hurstville",Family Doctors,3272,顏文飛 中醫皮膚科,02 9585 1681,"<p class=""details""><br><br></p>"
,,,02 9858 3800,,"SHOP 15/177 ROWE ST, EASTWOOD NSW 2122",Family Doctors,3282,ROWE STREET MEDICAL CENTRE,02 9858 3800,"<p class=""details""><br><br></p>"
,,,02 9569 8565,,"462 MARRICKVILLE RD, MARRICKVILLE NSW 2204",Family Doctors,1566,梁緯綸醫生 LEUNG ALAN,02 9569 8565,"<p class=""details""><br><br></p>"
,,,02 9603 5956,,"10 REDFERN RD, MINTO NSW 2566",Family Doctors,1567,"TSUI PETER, MINTO MEDICAL CENTRE",02 9603 5956,"<p class=""details""><br><br></p>"
,,,02 9233 6688,,"1ST FL., 82-88 ELIZABETH ST. CNR. KING ST, SYDNEY NSW 2000",Family Doctors,1588,劉國釗醫生 LOWE DENNIS,02 9233 6688,"<p class=""details""><br><br></p>"
,,,02 9906 2544,,"38 PACIFIC HWY, ST LEONARDS NSW 2065",Family Doctors,1579,何綺薇醫生 HO AMY,02 9906 2544,"<p class=""details""><br><br></p>"
,,,02 9838 8211,,"SHOP 8 KINGS LANGLEY SHOPPING CENTRE 128 JAMES COOK DR., KINGS LANLEY",Family Doctors,1555,林俊男醫生 LlN RICHARD,02 9838 8211,"<p class=""details""><br><br></p>"
,,,02 9636 4834,,"69 DUNMORE ST, WENTWORTHVILLE NSW 2145",Family Doctors,1591,黃肇強醫生 WONG PETER,02 9636 4834,"<p class=""details""><br><br></p>"
,,,02 9646 2828,,"46-52 JOHN ST, LIDCOMBE NSW 2141",Family Doctors,1562,鄭雪鵬醫生 CHENG ELVIN,02 9646 2828,"<p class=""details""><br><br></p>"
,,,02 9580 5011,,"1 PARK RD, HURSTVILLE NSW 2220",Family Doctors,1551,MICHAEL LAU,02 9580 5011,"<p class=""details""><br><br></p>"
,,,02 9580 7233,,"185A FOREST RD, HURSTVILLE NSW 2220",Family Doctors,1550,HURSTVILLE FAMILY PRACTICE,02 9580 7233,"<p class=""details""><br><br></p>"
,,,02 9477 1277,,"SUITE 3, 26 FLORENCE ST HORNSBY, HORNSBY NSW 2077",Family Doctors,1544,林達人醫生 LAM DAVID T.Y.,02 9477 1277,"<p class=""details""><br><br></p>"
,,,02 9281 8545,,"RM. 103, 413-415 SUSSEX ST, HAYMARKET NSW 2000",Family Doctors,1536,梁建源醫生 LEUNG ALBERT,02 9281 8545,"<p class=""details""><br><br></p>"
,,,02 9580 3788,,"LAU PHILLIPS SUITE 2, 2 PEARL ST, HURSTVILLE NSW 2220",Family Doctors,1547,劉偉能,02 9580 3788,"<p class=""details""><br><br></p>"
,,,02 9269 0082,,"SUITE 26, LEVEL 2 650 GEORGE ST. WORLD SQUARE, HAYMARKET NSW 2000",Family Doctors,1532,何鴻圖眼科醫生 HO RICHARD,02 9269 0082,"<p class=""details""><br><br></p>"
,,,02 9726 0266,,"43 WAREE ST, FAIRFIELD NSW 2165",Family Doctors,1518,李培藩醫生 LEE RICHARD P,02 9726 0266,"<p class=""details""><br><br></p>"
,,,02 9746 9604,,"26 HENLEY RD, HOMEBUSH WEST NSW 2127",Family Doctors,1542,歐陽慕歡醫生 AU-YONG ROSALIND,02 9746 9604,"<p class=""details""><br><br></p>"
,,,02 9726 5777,,"4 WILLIAM ST, FAIRFIELD NSW 2165",Family Doctors,1514,吳淑輝醫生,02 9726 5777,"<p class=""details""><br><br></p>"
,,,02 9874 5947,,"208 ROWE ST, EASTWOOD NSW 2122",Family Doctors,1510,眼科醫生 EVANOFF EUGENE OPHTHALMIC SURGEON,02 9874 5947,"<p class=""details""><br><br></p>"
,,,02 9874 6728,,"SHOP 12A, 1 LAKESIDE RD, EASTWOOD NSW 2122",Family Doctors,1508,刁啟昌醫生 DIU KO LIANG & ASSOCIATES,02 9874 6728,"<p class=""details""><br><br></p>"
,,,02 9415 2338,,"SUITE 4, FL. 1, 379 VICTORIA AVE, CHATSWOOD NSW 2067",Family Doctors,1495,葉偉生醫生 IP WILSON W.,02 9415 2338,"<p class=""details""><br><br></p>"
,,,02 9419 3131,,"SHOP 2A, 71-73 ARCHER ST, CHATSWOOD NSW 2067",Family Doctors,1498,李潭陽醫生 LEE THOMAS T.V.,02 9419 3131,"<p class=""details""><br><br></p>"
,,,02 9904 8993,,"362 VICTORIA AVE, CHATSWOOD NSW 2067",Family Doctors,1492,鄭嘉銘醫生 CHENG CHARLES,02 9904 8993,"<p class=""details""><br><br></p>"
,,,02 9413 1688,,"22 THOMAS ST, CHATSWOOD NSW 2067",Family Doctors,1494,何鴻圖眼科醫生 HO RICHARD,02 9413 1688,"<p class=""details""><br><br></p>"
,,,02 9413 1923,,"76A ARCHER ST, CHATSWOOD NSW 2067",Family Doctors,1491,車士活皮膚鐳射治療中心 CHATSWOOD LASER SKIN TREATMENT CENTRE,02 9413 1923,"<p class=""details""><br><br></p>"
,,,02 9411 7767,,"SUITE 12/12-14 MALVERN AVE, CHATSWOOD NSW 2067",Family Doctors,1490,鄔立強醫生 CHATSWOOD GROVE EYE CLINIC,02 9411 7767,"<p class=""details""><br><br></p>"
,,,02 9415 2260,,"SUITE 513, LEVEL 5, 71-73 ARCHER ST, CHASTWOOD NSW 2068",Family Doctors,1489,車士活耳鼻喉專科 WILLIAMS BRIAN,02 9415 2260,"<p class=""details""><br><br></p>"
Dr. Xiaoping,xiaopi99@hotmail.com,1056579989 / JD120113,02 9446 7579 / 0415 733 028,,"Unit 9， 19-23 Killaloe Ave, Pennant Hills, NSW 2120",Family Doctors,9006,DR XIAOPING ZHU'S CLINIC FOR PSYCHOLOGICAL COUNSELING,02 9446 7579 / 0415 733 028,"<p class=""details"">为悉尼的所有华人提供心理健康咨询和辅导服务，可享受公费医疗卡报销，以及大多数私人健康保险公司的报销。<br><br></p>"
,,,02 9630 3040,,"220B, PENNANT HILLS RD, CARLINGFORD NSW 2118",Family Doctors,1482,蘇誌強脊骨神經科醫生　 SO VINCENT C.K.,02 9630 3040,"<p class=""details""><br><br></p>"
,,,02 9634 5000,,"269-271 OLD NORTHERN RD, CASTLE HILL NSW 2154",Family Doctors,1484,李建中醫生 LEE STEVEN K.C.,02 9634 5000,"<p class=""details""><br><br></p>"
Hd Psychologist,hrdpsychologists@gmail.com,Hdpsychologist,0292835530,http://www.hrdpsychologist.com,"403/368 Sussex Street, Sydney, Sydney CBD, NSW 2000",Family Doctors,10865,HRD Psychologist,0292835530,"<p class=""details""><img src=""Photo_links/Sydney/10865_V1.PNG"" class=""logo"" width=""105"" alt=""HRD Psychologist Company Logo"">收到移民局警告信？<br>
<br>
转学有问题？<br>
<br>
学校要开除我？<br>
<br>
出勤率不够怎么办？<br>
<br>
想做保护签证？<br>
<br>
遇到上述情况，可找悉尼註冊心理師提供给到移民局/学校的心理评估报告！！这是很多留学生不知道的一条可行之路。<br>
<br>
本診所拥有悉尼註冊心理師提供的心理諮詢,輔導以及心理评估报告服务：<br>
<br>
主要諮詢與治療及報告包括<br>
<br>
-抑鬱 <br>
<br>
-焦慮<br>
<br>
-睡眠問題<br>
<br>
-壓力與情緒相關問題<br>
<br>
-其他生活、學習、工作有關困擾等<br>
<br>
-為出勤率不足做解釋 <br>
<br>
-向學校請求reduce study load<br>
<br>
-學習壓力太大想要轉學/轉科<br>
<br>
<br>
<br>
如有任何疑問 歡迎聯絡我們諮詢<br>
<br>
<br>
<br>
可加微信号或电话咨询：(工作時間：週一-週五 9:00am-5:00pm)<br>
<br>
Wechat：Hdpsychologist<br>
<br>
Work: 02 9283 5530<br>
<br>
<br>
Are you having problems with your student visa? We do psychological assessment reports that explain the issues you've been facing to the department of immigration or your school institution when you have been contacted in relation to student visa compliance requirements. Our psychological assessment reports provide you with an official document supporting your needs through these difficult encounters, and assist you in communications with these authoritative institutions. Our reports can assist with instances related to:<br>
<br>
- Non-attendance at school for any length of time<br>
<br>
- Academic performance problems<br>
<br>
- Deferral of studies <br>
<br>
- Extended time for an exam<br>
<br>
- Request to re-seat an exam<br>
<br>
- Request to repeats a course/subject<br>
<br>
- Request to change educational institution or change city<br>
<br>
- Request for the reduction of studies<br>
<br>
- Onshore applications for partner visa<br>
<br>
- Appeals for rejections or negative decisions <br>
<br>
- Mitigations for the submission of false documents<br>
<br>
Our reports will assist you with these issues and more, please contact us for further enquiries and we will assist you in facing these difficult situations with the benefit of over 12 years experience and knowledge of these areas. We also provide further psychological intervention for ongoing difficulties.<br><br></p>"
Leo Fang,tklhealthdd@gmail.com,Leofangtheking,92117026／0449888848,http://www.tklhealthdd.com.au,"Level 7, 68-70 Dixon St, Haymarket, NSW 2000",Family Doctors,10408,TKL 健康 DD 治疗中心,92117026／0449888848,"<p class=""details""><img src=""Photo_links/Sydney/10408_V2.png"" class=""logo"" width=""105"" alt=""TKL 健康 DD 治疗中心 Company Logo"">""TKL 健康 DD""  阴阳混元疗法治疗中心 肿瘤病人的福音<br>
<br>
<br>
<br>
阴阳混元疗法不吃药不打针没有副作用，治病立竿见影 ，疗效奇特。<br>
<br>
<br>
<br>
无论你或你身边亲朋好友任何久治不愈的疑难杂症，包括：（夜尿，耳鸣，哮喘，妇科疾病，肠胃功能紊乱，美容减肥，失眠多梦体虚无力，早中晚期肿瘤患者等疾病），我们都可以帮助。<br>
<br>
<br>
<br>
接受私人医疗保险，另有中医针灸师加盟。<br>
<br>
<br>
<br>
TKL 治疗中心承诺，不见效不收费～<br>
<br>
<br>
<br>
什么是阴阳混元疗法？<br>
<br>
阴阳混元疗法是穿越于中西医之间的第三方医学，它是建立在电磁频率医学原理的基础上，通过人体经络穴位以及运用八卦波形以及宝塔之光信息疗法，它是即有传统文化又有现代科学的一种全方位、综合性的方法。阴阳混元疗法属于自然疗法，不吃药不打针，治病立竿见影，是许多疑难病症的克星，方石然萨满法王创立阴阳混元疗法以来治病救人无数。<br>
<br>
阴阳混元疗法在澳大利亚注册，与中医、物理治疗一样是澳洲合法注册及国际认证的疗法，医疗保险注册，安全可靠。<br>
<br>
谁创立了阴阳混元疗法？<br>
<br>
方石然博士经过多年潜心研究和医疗实践，创立了阴阳混元疗法，并首先发现了八卦电磁频率缔经理论，是物理能量治疗和传统中医相结合的重大突破。同时，方石然博士倡导中国文化医疗，将人类疾病的防治观同宇宙观高度结合，将综合文化、宗教、哲学观同疾病控制高度结合。特别是运用电脑技术将中医诊断和治疗数字化、电脑化付诸了实践，得到了医疗界的广泛认同和应用。<br>
<br>
方石然博士移民澳洲近30年。对各种疑难病症进行了深入研究，特别对肿瘤的控制，从理论到临床均有重大突破。其开发研制的诊断和治疗设备，得到澳大利亚政府TGA认证和中国政府医疗器械生产许可，同时广泛运用于医疗临床。多年来，方石然博士创办的同康乐医疗技术学院和健康DD，在中澳两国间广泛推广已经走向欧洲、亚洲等多个国家。<br>
<br>
<br>
TKL 医疗技术学院招生<br>
<br>
欢迎参加培训，成为阴阳混元疗法治疗师。<br>
<br>
-18-65岁各阶层人士，海外人士也可申请并协助办理签证。<br>
<br>
-正规政府注册学院。<br>
<br>
<br>
营业时间：<br>
<br>
周一至周六：10:00am-5:30pm<br>
<br>
周日：需要预约<br><br></p>"
Yina Wang,yina.clinic@gmail.com,Wechat: yina_clinic,"0402 399 632, （02）9747 8857",,"7/13 Belmore St, Burwood NSW 2134",Family Doctors,10675,悉尼妇科痛症专家,"0402 399 632, （02）9747 8857","<p class=""details""><img src=""Photo_links/Sydney/10675_V1.jpg"" class=""logo"" width=""105"" alt=""悉尼妇科痛症专家 Company Logo"">王伊娜，西医学士，中医博士。35年临床经验，悉尼行医23年。因在妇科和痛症方面造诣颇深，被誉为著名中医妇科专家和痛症专家。《澳大利亚中医学会》创会理事，现任全国总会监事。曾任《中医与健康》澳大利亚中文杂志的编委。<br><br></p>"
