_contact,_email,_fax,_tel,_website,business_address,business_category,business_id,business_name,business_tel,details_html
,reception@riendental.com.au,,(03) 9583 1654,http://www.riendental.com.au/#!chinese/lhisi,"30 Balcombe Rd, Mentone VIC 3194",Medical & Healthcare,9030,睿恩齿科,(03) 9583 1654,"<p class=""details""><img src=""Photo_links/Melbourne/9030.png"" class=""logo"" width=""105"" alt=""睿恩齿科 Company Logo"">郭医生BDS, GCClinDent (Mel)毕业于1998年，技术全面，尤其在种植和矫形方面有特长。对待患者热情耐心，把治疗质量放在第一位。<br>
我们的服务包括：<br>
1：普通牙科：检查、洗牙、拍牙片<br>
2：补牙<br>
3：根管治疗以及根管治疗失败的再治疗<br>
4：各种牙周疾病<br>
5：拔牙：普通拔牙、手术拔牙、拔智牙<br>
6：牙齿修复：牙冠、牙桥、镶假牙<br>
7：儿童牙科<br>
8：牙齿漂白，牙齿美容<br>
9：牙齿种植<br>
10：牙齿矫正<br>
欢迎访问我们的网站www.riendental.com.au网站内所有临床图片均为郭医生治疗过的患者的真实图片。<br>
浏览更多临床治疗图片，欢迎加入我们的FACEBOOK和GOOGLE+。<br>
FACEBOOK：https://www.facebook.com/riendentalcare<br>
GOOGLE+：https://plus.google.com/+RienDentalMentone<br><br></p>"
Kevin Shi,admin@clarindamedical.com.au,86091399,86091009,http://www.clarindamedical.com.au,"1180 Centre Road, Clayton South, VIC 3169",Medical & Healthcare,9196,CLARINDA MEDICAL CENTRE (西医诊所),86091009,"<p class=""details""><img src=""Photo_links/Melbourne/9196_V1.jpg"" class=""logo"" width=""105"" alt=""CLARINDA MEDICAL CENTRE (西医诊所) Company Logo"">Clarinda Medical Centre<br>
1180 Centre Road, Clayton South VIC 3169<br>
电话: (03) 8555 1001  传真: (03) 8609 1399  邮箱: admin@clarindamedical.com.au<br>
         Clarinda诊所是一所集治疗、预防、保健于一体的现代综合治疗中心，由精湛技术和丰富经验的医生长期执诊，本诊所器械先进，以“高质量、科学专业”为宗旨，以舒适的就医环境、严格的消毒、优质的材料、专业可靠的技术竭诚为大家服务。<br>
          我们的服务范围包括：<br>
•	内外科疾病诊断与治疗<br>
•	儿科，儿童免疫注射<br>
•	妇产科<br>
•	皮肤科<br>
•	慢性病综合管理以及预防。<br>
•	工伤事故<br>
•	各种小型创伤修复手术，组织活检，以及关节注射疗法<br>
•	健康评估<br>
                    幼儿学龄前4岁健康评估<br>
                    成人45-50岁健康检查，糖尿病评估<br>
                    75岁以上老年人全面健康体检（每年一次）<br>
•	健康检查：<br>
         取血<br>
         幽门螺旋杆菌检查<br>
         心电图<br>
•	心理咨询<br>
•	旅行免疫注射<br>
感冒疫苗，肝炎（甲型，乙型），破伤风，百日咳，白喉，宫颈癌疫苗等<br>
<br>
我们的工作时间是：周一-周五 9点-----6点，周六         10点-----3点<br>
<br>
门前 703 / 733 巴士 Eulinga Rd/Centre Rd 站<br><br></p>"
,,,03 9737 0086,http://www.japanesemountainretreat.com.au,"14 Mountain Crescent, Montrose VIC 3765",Medical & Healthcare,8745,Japanese Mountain Retreat Mineral Springs and Spa,03 9737 0086,"<p class=""details""><img src=""Photo_links/Melbourne/8745.jpg"" class=""logo"" width=""105"" alt=""Japanese Mountain Retreat Mineral Springs and Spa Company Logo"">Japanese Mountain Retreat是一家位于Montrose的温泉酒店。它提供一系列五星级的温泉相关服务。比如Spa,按摩等,特别为情侣们而准备。双人SPA套餐就包括了矿物质温泉，日间SPA和SPA静修疗法。整体环境十分优美浪漫，是放松身心，享受美妙爱情或者友情的绝佳地点。<br>
 其中Japanese Mountain Retreat的山间矿物质温泉是私人性质，您可以有专属的泡浴池，并且能够在夜里观看墨尔本美丽的星空，从而放松身心。酒店房间则以14世纪茶礼室的风格布置，有着不可言说的雅致。Spa房间则完全以日式庭院的传统风格装修，让您可以感觉到日本的文化和建筑。SPA的所有服务十分多样，有按摩，面部和身体护理，热石疗法，并且护理师从日本，中国，泰国和澳洲这些不同地方而来，有着各自的特色。<br>
东方大厅则是在森林上方建造，提供酒水，早茶，晚餐，音乐，以及......浪漫。日式茶屋毗邻湖泊，周围绿树环绕，完全处在大自然中。<br><br></p>"
,info@middleboroughdental.com.au,,(03) 9808 0207,http://middleboroughdental.com.au/%E4%B8%AD%E6%96%87%E4%BB%8B%E7%B4%B9/,"147 Middleborough Rd Box Hill South VIC 3128, Australia",Medical & Healthcare,9499,MDC牙医诊所（Middleborough Dental Care）,(03) 9808 0207,"<p class=""details""><img src=""Photo_links/Melbourne/9499.png"" class=""logo"" width=""105"" alt=""MDC牙医诊所（Middleborough Dental Care） Company Logo"">MDC牙医诊所位于南博士山区的Middleborough路上，为该区患者提供专业牙医医疗服务。牙医诊所有整齐明亮的空间，严格的消毒和专业的牙科器材，广受患者好评，并成为该社区维护口腔卫生的好邻居。MDC牙医诊所坚持舒适高品质的看牙环境，为更多的患者服务。<br>
<br>
ALICE YANG 杨医师<br>
<br>
专长：儿童牙科、全口隐形矫正治疗、美容牙科<br>
澳大利亚墨尔本大学牙医学士<br>
美国POS口腔矫正学会会员医师<br>
隐适美Invisalign隐形矫正专科认证医师<br>
瑞士Straumann植牙牙冠认证医师<br>
皇家墨尔本牙科医院指导牙医师      <br>
<br>
涵盖服务：<br>
儿童牙科<br>
齿列矫正<br>
牙周病治疗<br>
牙齿修复<br>
根管治疗<br>
全瓷牙冠<br>
智齿拔除<br>
洗牙<br><br></p>"
,,,03 9663 1943,http://www.wealthyhealth.com.au,"Target Centre, Shop 20, 222 Bourke Street, Melbourne VIC 3000",Medical & Healthcare,8773,Creelman’s Pharmacy,03 9663 1943,"<p class=""details""><img src=""Photo_links/Melbourne/8773.jpg"" class=""logo"" width=""105"" alt=""Creelman’s Pharmacy Company Logo"">Creelman’s Pharmacy 坐落于墨尔本市中心的唐人街，是一家有超过20年专业销售药品和健康产品的知名药房。一直以来，Creelman‘s Pharmacy为客人的身体健康着想，以优质的质量，严格的药品进货把关和专业的医疗指导，深受广大顾客的信赖。<br>
  Universal Pharmaceuticals是澳洲的知名健康食品生产销售公司，旗下品牌的Wealthy Health品牌是Universal Pharmaceuticals的主打品牌之一。Universal Pharmaceuticals成立至今已经有近15年的历史了，所有健康产品均采用最纯正和最天然的原料，并通过科学搭配，以确保产品的每一种成分均都有最大化的功效。产品因良好的质量和信誉畅销于澳洲各大药房。<br>
  Wealthy Health 产品分为5类有海洋，维他命，蜜蜂产品，天然草本和食品与外用药品；每种产品都有其针对性。<br>
 海洋产品里的Bio Collagen采用从真正的海洋鱼类中所提取的去离子鱼蛋白多糖（Demineralised fish proteoglycan）的胶原蛋白成分，针对皮肤美容保健。取自南极深海的无污染普利醇磷虾油Policosanol Krill Oil Plus ++ Concentrated Omega - 3则针对调节和平衡胆固醇含量和LDL:HDL的比例。<br>
 <br>
      维他命产品中的Joint Mobility强骨素则是维护关节机能健康的重要营养补充。Relief of Menopausal Symptoms女安宝富含从大豆中提取的大豆异黄酮，帮助调节女性雌性荷尔蒙，不仅帮助中年妇女的钙质调节，预防骨质疏松，也可帮助年轻女性调节生理机能。<br>
 <br>
      蜜蜂产品有各种含量合剂的蜂胶Propolis成分，抗氧化，提高免疫力，调节生理机能。Eucalyptus Organic 蜂蜜是取自澳洲无污染的袋鼠岛，纯天然，有机认证，强力抗菌，不含额外添加的糖分。<br>
 <br>
      天然草本的FLD-Exist Liver Tonic 33,000特强百肝宁含有高达33000毫克的奶薊草提取物，是传统上被认为最好的清毒保肝的圣品。Pm-lung support是Wealthy Health全新推出保肺产品，采用大量的名贵天然药材，结合科学工艺制造。<br>
 Wealty Health还有许多优质保健产品。欢迎登陆www.wealthyhealth.com.au查询了解更多信息。您还可以关注Wealthy Health的官方微信。<br><br></p>"
,SMILE@RINGWOODDENTAL.COM.AU,(03) 9870 6350,(03) 9870 6030,http://ringwooddental.com.au/about-us/%E4%B8%AD%E6%96%87%E4%BB%8B%E7%BB%8D/,"8 WARRANDYTE RD, RINGWOOD, VIC, 3134, AUSTRALIA",Medical & Healthcare,9528,Ringwood Dental,(03) 9870 6030,"<p class=""details""><img src=""Photo_links/Melbourne/9528_V1.png"" class=""logo"" width=""105"" alt=""Ringwood Dental Company Logo"">商家简介 <br>
<br>
Chaung医师和Yang医师是毕业于墨尔本大学的夫妻搭档。他们与同样毕业于墨尔本大学的朋友Kuo医师， Hogan医师在2003年接手了Ringwood地区历史最长的牙医诊所。在过去的12年，他们携手为当地社区提供持续的优良口腔卫生服务, 成为该社区维护口腔卫生的好邻居。其中，口腔美容是Ringwood口腔诊所的王牌项目。<br>
<br>
为什么选择我们？<br>
<br>
－我们的牙医有丰富而广泛的牙科实践经验， 包括儿童口腔护理，口腔美容医学，牙科手术和种植牙，牙龈护理和牙齿矫正，紧急情况护理，老年口腔护理<br>
<br>
－我们目标成为您终生的口腔卫生守护者，为您提供全面的口腔卫生检查<br>
<br>
－我们的员工都经过澳新标准的消毒和感染控制培训<br>
<br>
－我们接受周三周四晚上的预约，周六的预约<br>
<br>
－我们拥有最先进的硬件软件设施和牙医装备,，包括电子病历，口腔内窥镜，减少80%辐射的数字x光机<br>
<br>
－我们坐落于方便的地理位置，2分钟走到Eastland shopping centre，5分钟走到Ringwood火车站和公交车站，364路巴士停靠，有充足的免费停车位<br>
<br>
<br>
医生简介<br>
<br>
Sherry Yang杨医师<br>
<br>
墨尔本大学1998年毕业<br>
<br>
皇家口腔医院，Ballarat, Pakenham, Burwood口腔诊所从业经验<br>
<br>
澳新儿科医学学会会员<br>
<br>
专长： 儿童口腔医学<br>
<br>
老年口腔医学<br>
<br>
牙周问题治疗<br>
<br>
颞颌关节紊乱症<br>
<br>
 <br>
Andy Kuo郭医师<br>
<br>
墨尔本大学2008年毕业<br>
<br>
昆士兰州赫维湾医院从业经验，从小怕牙医的Kuo医师擅长抚慰病人的紧张情绪<br>
<br>
澳洲牙医协会会员<br>
<br>
专长：修复医学<br>
<br>
儿童口腔医学<br>
<br>
牙科麻醉<br><br></p>"
,,,0499 654 438 ,,"990 Victoria Road, West Ryde, NSW 2114",Medical & Healthcare,4859,陸瑋 - Wei Lu,0499 654 438 ,"<p class=""details"">Wei Lu 陆玮<br>
<br>
澳大利亚注册心理咨询师(Psychologist)<br>
本科: 西悉尼大学(UWS)心理学 - BPsych<br>
硕士: 悉尼大学(USYD)大脑与思维科学 - MBMSc<br>
澳大利亚心理学协会准会员 - Assoc. MAPS<br>
心理咨询师注册号 (AHPRA Registration No.): PSY0001153315<br>
<br>
主要咨询/治疗内容：<br>
• 抑郁<br>
• 焦虑<br>
• 睡眠问题<br>
• 压力与情绪相关问题<br>
• 长期神经痛<br>
• 长期疲劳<br>
• 及其他生活，学习，工作方面有关困扰，等<br>
<br>
收费(只收现金)：<br>
周一至周五 - $83.25, 凭收据Medicare 100%报销<br>
周六 - $105.00, 凭收据Medicare报销$83.25 (即只需承担差价$21.75)<br>
<br>
地址：<br>
West Ryde Medical Centre（西莱德医疗中心）<br>
990 Victoria Road<br>
West Ryde, NSW 2114<br>
West Ryde Medical Centre距离West Ryde火车站约200米，步行2分钟即达。<br>
<br>
咨询/预约电话：0499 654 438 (中文/英文)<br>
<br>
<br>
认知误区：有病的人才会去心理咨询吗？<br>
<br>
寻求心理咨询的人绝大部分的人都是心理健康的正常人。他们在生活中遇到了自己无法解决的问题，比如学习问题丶人际交往问题丶恋爱问题丶家庭关系问题丶子女教育问题丶职业选择等问题。这些问题都是我们正常人生活的一部分，寻求专业人士的帮助是他们寻求心理咨询的主要动机。<br>
<br>
心理咨询对你有哪些帮助?<br>
<br>
心理咨询不是替来访者解决问题，而是引导人自助。心理咨询也不为来访者做选择丶做决定，而是引导其自己负起责任。通过心理咨询，来访者可以在以下方面获得助益，也可以此作为判断心理咨询效果的部分标准：具体地讲，心理咨询可以在几个个方面为你提供支持和帮助：<br>
1丶给你提供一个安全私密的空间倾诉空间，让你宣泄心理的痛苦与烦恼；<br>
2丶教会你管理自己的情绪，使你拥有积极稳定的情绪，避免罹患各种情绪障碍，如抑郁症丶躁狂症等；<br>
3丶帮助你学会正确认识自我和周围世界，使你拥有完善的认知体系，避免因为错误归因而导致种种失败；<br>
4丶帮助你恢复爱的能力，使你学会幸福地工作丶幸福地生活丶幸福地去爱；<br>
5丶使你拥有健全的人格，摆脱自卑丶自恋丶自闭等不良心态，从而更好地投入到学习丶工作和生活中去；<br>
6丶帮助你摆脱因失业丶失恋丶离异造成的痛苦，教会你应付生活中种种挫折的方法；<br>
7丶为你提供职业咨询指导，帮助你在人生重大问题上正确独立地抉择；<br>
8丶帮助你度过人生各个发展阶段的种种危机，平安地完成人生的发展任务。  <br><br></p>"
,,,02 9808 3333,,"990 VICTORIA RD, WEST RYDE NSW 2114",Medical & Healthcare,3303,WEST RYDE 醫療中心 WEST RYDE MEDICAL CENTRE,02 9808 3333,"<p class=""details""><br><br></p>"
,,,02 9904 8993,,"362 VICTORIA AVE, CHATSWOOD NSW 2067",Medical & Healthcare,1492,鄭嘉銘醫生 CHENG CHARLES,02 9904 8993,"<p class=""details""><br><br></p>"
,,,02 9413 1844,,"1/F 453B VICTORIA AVE, CHATSWOOD NSW 2067",Medical & Healthcare,1644,何國勳矯正整形牙醫專科(澳洲及英國專家) HO KUAT ORTHODONTIST,02 9413 1844,"<p class=""details""><br><br></p>"
,,,02 9807 1205,,"995 VICTORIA R, WEST RYDE NSW 2114",Medical & Healthcare,1741,WEST RYDE DENTURE CLINIC,02 9807 1205,"<p class=""details""><br><br></p>"
,,,（03）9213 4562,http://www.auburndental.com.au,"263 Auburn Rd, Hawthorn, VIC3122",Medical & Healthcare,6844,家庭和美容牙科,（03）9213 4562,"<p class=""details"">Family and cosmetic dentistry 普通牙科,牙科急症,旋转式根管治疗,种植牙,局部矫正箍牙BRACES<br><br></p>"
,,,02 9415 2338,,"SUITE 4, FL. 1, 379 VICTORIA AVE, CHATSWOOD NSW 2067",Medical & Healthcare,1495,葉偉生醫生 IP WILSON W.,02 9415 2338,"<p class=""details""><br><br></p>"
,,,(03)9328 3383,,"605 Elizabeth Street, Melbourne, Vic, 3000",Medical & Healthcare,6838,北墨尔本诊所,(03)9328 3383,"<p class=""details"">Mon,Thu, Fri: 9:30am-5:30pm; Tue: 9:30am-1:30pm; Sat:9:30am-4:30<br><br></p>"
,,,（03）9858 3340,,"281 Thompsons Rd,Templestowe Lower, VIC 3107",Medical & Healthcare,6845,陈慧敏牙医,（03）9858 3340,"<p class=""details"">澳洲注册牙医，墨尔本皇家牙科医院主治牙医生<br><br></p>"
,,,（03）9887 9009,,"Suit 1, 37A Railway Parade North, Glen Waverley, Vic 3150",Medical & Healthcare,6846,樊医生牙医,（03）9887 9009,"<p class=""details"">常规牙保健，补牙，拔牙，镶牙，美容牙齿 儿童牙科<br><br></p>"
,inquiries@psychocare.org,,0413 698 564,,"Melbourne, VIC 3000",Medical & Healthcare,6957,墨尔本博爱心理咨询及治疗,0413 698 564,"<p class=""details"">墨尔本博爱心理咨询及治疗简介 随着移民及留学人员的增长，墨尔本地区华人对心理咨询及治疗服务的需求与日俱增，但由于墨尔本华人心理咨询师的匮乏,尤其说普通话的心理从业人员的短缺, 为广大华人的生活带来不便，一部分人甚至专程回国寻求心理医生的帮助，但是这样颇显杯水车薪。为了满足华人的这一需求，墨尔本博爱心理咨询于2011年2月正式面向广大华人朋友，提供专业的心理咨询及治疗服务。我们的服务内容包括抑郁、焦虑、家庭教育、感情关系、情绪控制、行为控制、自信训练等一些列心理健康问题。欢迎华人朋友来电来函进行垂询及预约。我们也非常欢迎大家能够对我们的服务提出宝贵意见。<br><br></p>"
Dr. Toan Lu,,,（03）9558 4588,,"21 Balmoral Ave, Springvale 3171",Medical & Healthcare,6848,卢满全牙医,（03）9558 4588,"<p class=""details"">提供国语，越南语，柬埔寨，潮州话，粤语服务补牙拔牙牙齿美容<br><br></p>"
,,,（03）9013 9791,,"471 CENTRE RD,Bentleigh, VIC 3204",Medical & Healthcare,6958,MEDI7 BENTILEIGH,（03）9013 9791,"<p class=""details"">我们非常高兴地向您推荐: DR. QIAN ZENG (国语) 在本诊所为华人朋友提供诊疗服务<br><br></p>"
,,,（03）9560 7366,http://www.kingswaymedicalclinic.aom.au,"Melbourne, VIC 3000",Medical & Healthcare,6956,新家医诊所,（03）9560 7366,"<p class=""details"">荣耀家医诊所位于Glen Waverley火车站对面,交通便利. 提供多种国语言服务: Dr.John (普通话，台语) Dr.Yu (普通话,粤语) Dr.Hong (国语,粤语,马来语,客家语) Dr.Kim (韩语,基本中文) Dr.Amalan (印度语)<br><br></p>"
,,,03 9874 2075 / 03 9874 2502,,"suite 5,329 Mitcham Rd, Mitcham, VIC 3132",Medical & Healthcare,7781,李和平牙医,03 9874 2075 / 03 9874 2502,"<p class=""details"">澳洲注册牙医、澳洲牙科医学会员、中国山东医科大学牙医学士硕士、墨尔本大学牙医学博士。<br>
服务项目：<br>
1、补牙、拔牙、镶牙<br>
2、根管治疗<br>
3、牙冠牙桥<br>
4、洁牙美白<br>
5、牙齿美容<br>
6、种植牙<br>
7、拔智慧齿<br>
8、牙龈病<br>
9、儿童牙医<br>
门诊时间：周一至周五9:00am - 5:30pm 周六 9:00am - 5:00pm<br><br></p>"
jane,,,（03）9521 1777,http://www.avenueplasticsurgery.com,"20 The Avenue, Windsor VIC 3181",Medical & Healthcare,6959,整形医院AVENUE,（03）9521 1777,"<p class=""details"">假体隆胸，抽脂减肥，眼睛鼻子整形<br>
<br>
肉毒杆菌注射<br>
<br>
镭射祛斑，脱毛<br><br></p>"
,,,03 9427 7667,,"85 Eizabeth St, Richmond, VIC 3121",Medical & Healthcare,7780,Richmond Dental Surgery,03 9427 7667,"<p class=""details"">现代化诊所<br>
1、口腔检查+洗牙<br>
2、各类牙科保险如Medibank，HCF等指定牙医<br>
治疗：所有牙科治疗， 预防保健。<br>
所有牙医都是墨尔本大学牙科毕业，现新聘华人牙医陈美馨，可以讲英文，普通话和福清话。<br>
营业时间：周一周五9am - 6pm  周六9am - 5pm<br><br></p>"
,,,（03）9898 6701,,"2 Kangerong Rd, Box hill VIC, 3128",Medical & Healthcare,6847,蘇良裕牙科医生,（03）9898 6701,"<p class=""details"">新加坡大学牙医学科学士<br>
<br>
精通英语，国语，闽南语，潮州话等<br><br></p>"
,,,03 9558 5756,,"23 Balmoral Ave,Springvale, VIC 3171",Medical & Healthcare,7783,牙医诊所,03 9558 5756,"<p class=""details"">诊疗项目：儿童牙科、拔智慧齿、美容牙科、牙冠牙桥、无痛拔牙、根管牙科、牙周病科、种植牙科、预防牙科、洁牙美白、矫正牙科。<br>
诊疗时间：周一至周六 8:30am - 6:00pm<br><br></p>"
,,,03 9600 1123,http://www.citydentalcare.com.au,"200 Spencer Dtreet,Melbourne, VIC 3000",Medical & Healthcare,7786,CITY DENTAL CARE,03 9600 1123,"<p class=""details"">全新的现代化诊所<br>
1、电脑化管理系统，完全摒弃传统的手写病例。<br>
2、软组织镭射手术刀，减少伤口流血，降低感染几率，促进愈合。<br>
3、数码X线机，不需要胶片，最少放射线计量，最大限度降低对人体和环境的危害。<br>
4、数码化模型调配机，保证最精确的模型灌制，确保牙冠，牙桥及义齿的准确，密合。<br>
5、数位镭射牙齿漂白仪，90分钟快速漂白牙齿。<br>
七天开业，可电话或网上预约<br><br></p>"
,,,03 9899 2980,,"1st.Floor 587-589 Station St, Box Hill, VIC 3128",Medical & Healthcare,7782,张牙医务所,03 9899 2980,"<p class=""details"">我们提供以下治疗服务：<br>
儿童牙科、矫正牙科、美容牙科、预防牙科、根管牙科、保养牙科、牙周病科、种植牙科、牙冠牙桥、无痛拔牙、拔智慧齿。<br>
诊疗时间：周一至周五 10am - 6pm 周六 9am - 1pm<br><br></p>"
梁明,,,03 9813 4566 / 9813 4562,http://www.auburndental.com.au,"263 Auburn Rd, Hawthorn, VIC 3122",Medical & Healthcare,7787,家庭和美容牙科,03 9813 4566 / 9813 4562,"<p class=""details"">华西医科大学牙科学学士<br>
1、普通牙科、牙科急症、旋转式根管治疗、种植牙、局部矫正箍牙。<br><br></p>"
,,,03 9858 3340,,"281 Thompsons Rd, Templestowe Lower, VIC 3107",Medical & Healthcare,7789,陈慧敏牙医,03 9858 3340,"<p class=""details"">1、澳洲注册牙医<br>
2、墨尔本皇家牙科医院主治牙医师<br>
3、原上海第二医科大学附属第九人民医院口腔科主治医师<br>
具有十九年牙科临床经验<br>
治疗项目：补牙、拔牙、镶牙、洁牙、儿童牙科、根管治疗、美容牙科。<br><br></p>"
